rodzaj_zabudowy,metry_kwadratowe,stan_mieszkania,okres,bialystok_wlasnosc_prywatna,bialystok_spółdzielnia,bydgoszcz_wlasnosc_prywatna,bydgoszcz_spółdzielnia,czestochowa_spółdzielnia,czestochowa_wlasnosc_prywatna,gdansk_wlasnosc_prywatna,gdansk_spółdzielnia,gdynia_wlasnosc_prywatna,gdynia_spółdzielnia,katowice_wlasnosc_prywatna,katowice_spółdzielnia,krakow_wlasnosc_prywatna,krakow_spółdzielnia,lodz_wlasnosc_prywatna,lodz_spółdzielnia,lublin_wlasnosc_prywatna,lublin_spółdzielnia,poznan_wlasnosc_prywatna,poznan_spółdzielnia,radom_wlasnosc_prywatna,radom_spółdzielnia,rzeszow_wlasnosc_prywatna,rzeszow_spółdzielnia,szczecin_wlasnosc_prywatna,szczecin_spółdzielnia,warszawa_wlasnosc_prywatna,warszawa_spółdzielnia,wroclaw_wlasnosc_prywatna,wroclaw_spółdzielnia
blok_mieszkań,53.47,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,569500.0,,,,,,,,,,,,,,,,,
blok_mieszkań,53.9,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,279900.0,,,,,,,,
blok_mieszkań,53.9,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,699000.0,,,,,,,,,,499000.0,,,,,,,
blok_mieszkań,54.01,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,790000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,54.2,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,479000.0,415000.0,,,,,,,,,,,,
blok_mieszkań,54.2,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,615000.0,,,,,,,,,,,,,800000.0,,,
blok_mieszkań,54.25,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,465000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,54.59,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,868000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,54.77,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,880000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,55.36,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,852544.0,,,,,,,,,,,,,,,,,
blok_mieszkań,55.37,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,1100000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,55.62,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,1051218.0,,,,,,,,,,,,,,,,,
blok_mieszkań,55.7,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,612000.0,,,,,,,,,,,,,,,,990000.0,
blok_mieszkań,56.1,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,530000.0,,,
blok_mieszkań,56.1,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,999000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,56.25,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,838125.0,,,,,,,,,,,,,,,,,
blok_mieszkań,56.57,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,763695.0,,,,,,,,,,,,,,,,,
blok_mieszkań,57.91,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,747039.0,,,,,,,,,,,,,,,,,
blok_mieszkań,58.1,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,770000.0,,,,,,,,,,,,,,,764000.0,,
blok_mieszkań,58.2,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,615000.0,,,,,,,,,,,,,,,,
blok_mieszkań,58.2,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,825000.0,,,,,,,,,,,,,,779000.0,890000.0,,
blok_mieszkań,58.32,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,499000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,58.58,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,595000.0,,,,,,,,,,,,,,,,
blok_mieszkań,58.72,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,970000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,58.8,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,599000.0,,,,,,,,,,,,,,,,
blok_mieszkań,59.06,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,750000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,59.2,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,389000.0,,,,,
blok_mieszkań,59.2,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,739000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,59.53,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,799000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,59.55,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,750000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,60.32,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,780000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,60.34,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,877000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,60.5,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,320000.0,,,,,,,,
blok_mieszkań,60.5,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,825000.0,,,,,,,,428000.0,,,,,,899000.0,789000.0,,
blok_mieszkań,60.68,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,649000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,61.1,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,770000.0,,,,,,,,,,,,,,,,
blok_mieszkań,61.49,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,629000.0,,,,,,,,,,,,650000.0,,,,,
blok_mieszkań,61.7,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,678000.0,390000.0,,,,,,,,,,,,,680000.0,,
blok_mieszkań,61.7,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,678700.0,,,
blok_mieszkań,61.9,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,615000.0,,,,,,,,,,,,,,,,
blok_mieszkań,62.4,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,499000.0,,,,,,,,,,,,,650000.0,,,
blok_mieszkań,62.4,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,779000.0,,,,,619750.0,
blok_mieszkań,63.02,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,840000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,63.47,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,679000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,63.73,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,339999.0,,,,,,,,,
blok_mieszkań,63.73,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,830000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,64.3,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,699000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,64.6,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,699000.0,,,,,,,448000.0,,,,,,739000.0,,,
blok_mieszkań,64.77,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,840000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,65.38,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,650000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,65.84,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,799000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,66.17,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,690000.0,,,,,,,,,,,,,,,,
blok_mieszkań,67.4,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,799000.0,810000.0,,,,,,,,,,,,,,,,
blok_mieszkań,68.1,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,690000.0,,,,,,,,,,,,,,,,
blok_mieszkań,68.1,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,685000.0,,,
blok_mieszkań,68.51,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,899000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,68.68,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,849000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,69.02,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,1080000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,69.2,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,745000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,69.6,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,700000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,70.63,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,850000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,70.73,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,940000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,70.91,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,769000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,70.94,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,749000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,71.3,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,690000.0,,,,495000.0,,,,,,,,,,,,,
blok_mieszkań,71.5,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,636750.0,,,,,,,,,,,,,,,,,629000.0
blok_mieszkań,71.51,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,620000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,71.7,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,963000.0,,,,,,,,,,,,,,,,
blok_mieszkań,71.89,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,790000.0,,,,,,,,,,,,,,999000.0,,,
blok_mieszkań,72.73,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,763665.0,,,,,,,,,,,,,,,,,
blok_mieszkań,73.13,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,750000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,73.28,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,955000.0,,,,,,,,,,,,,,,,
blok_mieszkań,73.3,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,1136100.0,,,,,,,,,,,,,,,,,
blok_mieszkań,74.7,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,884000.0,,,
blok_mieszkań,74.7,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,1200000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,74.75,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,765000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,75.58,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,1150000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,76.28,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,599000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,76.51,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,719000.0,,,,,,,,,,,,,,,,
blok_mieszkań,78.47,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,1036000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,78.59,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,1571800.0,,,,,,,,,,,,,,,,,
blok_mieszkań,78.92,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,970000.0,,,,,,,,,,,,,,951084.0,,,
blok_mieszkań,80.19,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,699000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,83.88,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,1190000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,84.4,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,759600.0,,,,,,,,,,,,,,,,,
blok_mieszkań,85.07,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,935000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,86.11,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,1319000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,86.65,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,800000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,89.0,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,639000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,89.7,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,1250000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,89.8,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,1400000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,93.05,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,735000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,99.4,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,1420000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,102.2,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,1430000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,108.0,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,899000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,108.0,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,1350000.0,,,,,,,,,,,,,,1549000.0,1160000.0,,
blok_mieszkań,110.5,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,930000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,111.75,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,1420800.0,,,,,,,,,,,,,,,,,
blok_mieszkań,114.4,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,970000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,128.8,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,1520000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,130.0,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,1140000.0,,,697000.0,,,,,,,,,,,,,,
blok_mieszkań,133.5,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,1190000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,133.88,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,1599000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,28.5,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,334900.0,,,,,,,,310000.0,,,,,
blok_mieszkań,35.8,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,260000.0,,,,,,,,
blok_mieszkań,35.8,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425000.0
blok_mieszkań,36.7,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,510000.0,,
blok_mieszkań,36.7,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,622000.0,,,
blok_mieszkań,37.2,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,250500.0,,,,,,,,,,,593000.0,,,
blok_mieszkań,37.55,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,300000.0,,,,,,,,,,,,
blok_mieszkań,46.6,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,277000.0,,,,,,,,,,388000.0,,,,
blok_mieszkań,46.6,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,399000.0,,,,
blok_mieszkań,48.7,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,657450.0,,,
blok_mieszkań,61.44,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,365000.0,,,,,,,,
blok_mieszkań,72.3,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,429900.0,,,,,,,,759950.0,
blok_mieszkań,81.35,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949000.0,
blok_mieszkań,36.8,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,245000.0,,,,,,,,,,,,,,
blok_mieszkań,41.5,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,549500.0,518750.0,,
blok_mieszkań,88.0,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,670000.0,,,,,,,,,,,850000.0,840000.0,862400.0
blok_mieszkań,26.4,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,260000.0,,,,,,,,,,,,,,,
blok_mieszkań,26.41,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,220000.0,,,,,,,,,,,,,,,
blok_mieszkań,26.9,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,219000.0,,,,,,,,,,,,,,
blok_mieszkań,27.32,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,210000.0,,,,,,,,,,,,,,,
blok_mieszkań,27.74,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,277000.0,,,,,,,,,,,,,,,
blok_mieszkań,28.25,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,309000.0,,,,,,,,,,,,,,,
blok_mieszkań,31.78,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,267000.0,,,,,,,,,,,,,,
blok_mieszkań,32.26,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,257000.0,,,,,,,,,,,,,,,
blok_mieszkań,33.08,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,224000.0,,,,,,,,,,,,,,
blok_mieszkań,33.52,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,240000.0,,,,,,,,,,,,,,
blok_mieszkań,34.62,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,290000.0,,,,,,,,,,,,,,,
blok_mieszkań,35.42,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,280000.0,,,,,,,,,,,,,,,
blok_mieszkań,36.07,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,229000.0,,,,,,,,,,,,,,
blok_mieszkań,36.2,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,395000.0,,,,,,,,,,,,,,455000.0,
blok_mieszkań,36.24,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,242000.0,229000.0,,,,,,,,,,,,,,
blok_mieszkań,36.25,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,319000.0,,,,,,,,,,,,,,,
blok_mieszkań,36.74,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,209000.0,,,,,,,,,,,,,,,
blok_mieszkań,36.74,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,350000.0,,,,
blok_mieszkań,37.09,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,252000.0,,,,,,,,,,,,,,,
blok_mieszkań,37.15,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,237000.0,,,,,,,,,,,,,,,
blok_mieszkań,37.15,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,250000.0,,,,,,,,,,,,,,
blok_mieszkań,37.17,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,225000.0,,,,,,,,,,,,,,,
blok_mieszkań,37.48,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,233000.0,,,,,,,,,,,,,,
blok_mieszkań,37.52,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,229000.0,,,,,,,,,,,,,,,
blok_mieszkań,37.6,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,280000.0,,,,,,,,,,,,575000.0,,,
blok_mieszkań,38.3,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,335000.0,,,,,,,,,,,,,,
blok_mieszkań,38.61,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,347000.0,,,,,,,,,,,,,,,
blok_mieszkań,39.41,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,457100.0,,,,,,,,,,,,,,,
blok_mieszkań,39.67,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,259000.0,,,,,,,,,,,,,,,
blok_mieszkań,41.09,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,389000.0,,,,,,,,,,,,520000.0,,,
blok_mieszkań,42.22,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,330000.0,,,,,,,,,,,,,,,
blok_mieszkań,42.23,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,345000.0,,,,,,,,,,,,,,
blok_mieszkań,43.2,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,320000.0,,,,,,,,,,,,,,,
blok_mieszkań,43.23,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,492000.0,,,,,,,,,,,,,,,
blok_mieszkań,43.6,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,305000.0,,,,,,,,,,,,,,,
blok_mieszkań,43.82,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,329000.0,,,,,,,,,,,,,,
blok_mieszkań,44.03,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,418000.0,,,,,,,,,,,,615000.0,,,
blok_mieszkań,44.28,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,290000.0,,,,,,,,,,,,,,
blok_mieszkań,44.28,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530000.0,
blok_mieszkań,44.36,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,246000.0,,,,,,,,,,,,,,,
blok_mieszkań,44.67,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,287000.0,,,,,,,,,,,,,,
blok_mieszkań,44.74,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,299000.0,,,,,,,,,,,,,,,
blok_mieszkań,44.8,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,285000.0,,,,,,,,,,,,,,
blok_mieszkań,44.83,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,370000.0,,,,,,,,,,,,,,,
blok_mieszkań,44.86,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,275000.0,,,,,,,,,,,,,,,
blok_mieszkań,44.9,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,239000.0,,,,,,,,,,,,,,,
blok_mieszkań,44.9,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,290000.0,,,,,,,,,,,,,,,
blok_mieszkań,45.03,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,285000.0,,,,,,,,,,,,,,,
blok_mieszkań,45.1,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,256000.0,300000.0,,,,,,,,,,,,,,
blok_mieszkań,45.13,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,288173.5,,,,,,,,,,,,,,
blok_mieszkań,45.13,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,366000.0,,,,,,,,,,,,,,
blok_mieszkań,45.32,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,285000.0,,,,,,,,,,,,,,
blok_mieszkań,45.55,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,350000.0,,,,,,,,,,,,,,
blok_mieszkań,45.56,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,274000.0,,,,,,,,,,,,,459000.0,
blok_mieszkań,46.05,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,286000.0,,,,,,,,,,,,,,,
blok_mieszkań,47.22,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,265000.0,,,,,,,,,,,,,,,
blok_mieszkań,47.66,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,329000.0,,,,,,,,,,,,,,,
blok_mieszkań,47.66,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,329000.0,,,,,,,,,,,,,,,
blok_mieszkań,48.3,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,279000.0,,,,,,,,,,,,,,,
blok_mieszkań,48.3,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,459000.0,,,,,,,
blok_mieszkań,48.86,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,295000.0,,,,,,,,,,,,,,,
blok_mieszkań,49.75,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,290000.0,,,,,,,,,,,,,,,
blok_mieszkań,51.11,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,329000.0,,,,,,,,,,,,,,,
blok_mieszkań,52.39,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,420000.0,,,,,,,,,,,,,,,
blok_mieszkań,52.45,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,418000.0,,,,,,,,,,,,,,
blok_mieszkań,52.57,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,335000.0,,,,,,,,,,,,,,,
blok_mieszkań,52.73,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,595000.0,,,,,,,,,,,,,,,
blok_mieszkań,52.98,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,360000.0,,,,,,,,,,,,,,,
blok_mieszkań,54.3,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,340000.0,350000.0,,,,,,,,,,,,,,
blok_mieszkań,54.66,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,370000.0,,,,,,,,,,,,,,
blok_mieszkań,55.67,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,330000.0,,,,,,,,,,,,,,,
blok_mieszkań,55.92,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,340000.0,,,,,,,,,,,,,,,
blok_mieszkań,55.92,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,765000.0,,,
blok_mieszkań,56.85,wysoki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,420000.0,,,,,,,,,,,,,,,
blok_mieszkań,57.1,nizki_poziom_jakosci,sierpien_2023,,,,,,,,,,,,,,,,365750.0,,,,,,,,,,,,,,
