rodzaj_zabudowy,metry_kwadratowe,stan_mieszkania,okres,bialystok_wlasnosc_prywatna,bialystok_spółdzielnia,bydgoszcz_wlasnosc_prywatna,bydgoszcz_spółdzielnia,czestochowa_spółdzielnia,czestochowa_wlasnosc_prywatna,gdansk_wlasnosc_prywatna,gdansk_spółdzielnia,gdynia_wlasnosc_prywatna,gdynia_spółdzielnia,katowice_wlasnosc_prywatna,katowice_spółdzielnia,krakow_wlasnosc_prywatna,krakow_spółdzielnia,lodz_wlasnosc_prywatna,lodz_spółdzielnia,lublin_wlasnosc_prywatna,lublin_spółdzielnia,poznan_wlasnosc_prywatna,poznan_spółdzielnia,radom_wlasnosc_prywatna,radom_spółdzielnia,rzeszow_wlasnosc_prywatna,rzeszow_spółdzielnia,szczecin_wlasnosc_prywatna,szczecin_spółdzielnia,warszawa_wlasnosc_prywatna,warszawa_spółdzielnia,wroclaw_wlasnosc_prywatna,wroclaw_spółdzielnia,krakow_udział,radom_udział
apartamentowiec,53.5,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,699000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,53.5,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,640000.0,,,,,,,,,,,,,,,,599000.0,,,
apartamentowiec,54.41,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,899000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,54.8,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,1229000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,55.55,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,855470.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,55.57,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,1050273.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,57.41,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,729000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,57.77,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,849000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,58.16,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,823894.3333333334,,,,,,,,,,,,,,,,,,,
apartamentowiec,58.5,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,1080000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,58.59,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,939000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,60.56,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,798000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,60.83,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,960000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,61.8,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,767000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,62.58,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,800000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,63.56,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,1185000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,65.5,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,1090000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,66.11,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,1050000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,67.51,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,1005899.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,67.79,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,999999.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,70.55,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,1650000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,70.83,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,999999.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,73.1,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,1210000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,74.3,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,899000.0,,649000.0,,,,,,,,,,,,,,,,,
apartamentowiec,76.04,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,1155200.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,76.4,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,1300000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,80.5,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,1380000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,81.56,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,896000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,84.5,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,1200000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,88.4,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,1320000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,89.41,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,1180000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,92.16,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,1198000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,94.1,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,1411406.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,94.75,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,1120000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,98.6,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,1600000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,102.0,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,1070000.0,,,,,,,,,,,,,,2050000.0,,,,,
apartamentowiec,103.6,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,1549000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,110.1,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,1499000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,117.0,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,1550000.0,,,,,,,,,,,,,,2180000.0,,,,,
apartamentowiec,121.5,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,1440000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,125.0,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,1500000.0,,,,,,,,,,,,,,1200000.0,,,,,
apartamentowiec,138.46,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,1687000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,25.0,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,445875.0,,,,,
apartamentowiec,29.0,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,775000.0,,,,,
apartamentowiec,29.8,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,585000.0,,,,,
apartamentowiec,36.3,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,695000.0,,,,,
apartamentowiec,44.25,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,475687.0,,,,,,,,,,,,,,,,,
apartamentowiec,45.38,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,795000.0,,,,,
apartamentowiec,53.9,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,1050000.0,,,,,
apartamentowiec,64.5,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220000.0,,,
apartamentowiec,67.4,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,759900.0,,,,,
apartamentowiec,71.7,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779500.0,,,
apartamentowiec,73.3,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,747000.0,,,,,,,,,,,,,,,
apartamentowiec,108.0,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,1600000.0,,,,,
apartamentowiec,130.0,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,1960000.0,,,,,
apartamentowiec,38.9,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,497920.0,,,,,,,,,
apartamentowiec,51.7,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,780000.0,,,,,
apartamentowiec,61.2,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949000.0,,,
apartamentowiec,75.53,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,1599000.0,,,,,
apartamentowiec,81.0,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,1080000.0,,,,,
apartamentowiec,86.8,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,1010000.0,,,,,
apartamentowiec,27.42,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,303000.0,,,,,,,,,,,,,,,,,
apartamentowiec,34.26,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,379000.0,,,,,,,,,,,,,,,,,
apartamentowiec,34.48,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,310000.0,,,,,,,,,,,,,,,,,
apartamentowiec,35.3,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,438900.0,,,,,,,,,,,,,,,,,
apartamentowiec,35.4,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,438900.0,,,,,,,,,,,,,,,,,
apartamentowiec,36.49,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,339000.0,,,,,,,,,,,,,,,,,
apartamentowiec,41.85,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,449000.0,,,,584990.0,,,,,,,,,,,,,
apartamentowiec,43.15,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,449000.0,,,,,,,,,,,,,,,,,
apartamentowiec,49.45,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,473424.0,,,,,,,,,,,,,,,,,
apartamentowiec,49.86,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,543500.0,,,,,,,,,,,,,,,,,
apartamentowiec,50.52,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,497000.0,,,,,,,,,,,,,,,,,
apartamentowiec,51.86,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,525000.0,,,,,,,,,,,,,,,,,
apartamentowiec,58.87,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,690000.0,,,,,,,,,,,,,,,,,
apartamentowiec,60.39,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,694485.0,,,,,,,,,,,,,,,,,
apartamentowiec,65.17,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,650000.0,,,,,,,,,,,,,,,,,
apartamentowiec,66.84,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,514700.0,,,,,,,,,,,,,,,,,
apartamentowiec,69.22,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,750000.0,,,,,,,,,,,,,,,,,
apartamentowiec,69.61,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,585000.0,,,,,,,,,,,,,,,,,
apartamentowiec,71.79,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,729000.0,,,,,,,,,,,,,,,,,
apartamentowiec,72.79,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,729000.0,,,,,,,,,,,,,,,,,
apartamentowiec,73.35,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,699000.0,,,,,,,,,,,,,,,,,
apartamentowiec,74.05,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,699000.0,,,,,,,,,,,,,,,,,
apartamentowiec,74.28,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,809652.0,,,,,,,,,,,,,,,,,
apartamentowiec,74.39,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,699000.0,,,,,,,,,,,,,,,,,
apartamentowiec,77.3,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,674829.0,,,,,,,,,,,,,,,,,
apartamentowiec,81.67,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,720000.0,,,,,,,,,,,,,,,,,
apartamentowiec,83.55,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,499000.0,,,,,,,,,,,,,,,,,
apartamentowiec,96.0,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,779000.0,,,,,,,,,,,,1600000.0,,,,,
apartamentowiec,105.4,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,749000.0,,,,,,,,,,,,,,,,,
apartamentowiec,128.0,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,816000.0,,,,,,,,,,,,,,,,,
apartamentowiec,129.2,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,799000.0,,,,,,,,,,,,,,,,,
apartamentowiec,39.67,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,850000.0,,,,,
apartamentowiec,48.3,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,999000.0,,,,,
apartamentowiec,49.81,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,710000.0,,,,,
apartamentowiec,55.5,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,829500.0,,,,,
apartamentowiec,61.74,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,629000.0,,,,,,,,,,,,,,,
apartamentowiec,65.9,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,825000.0,,,,,,,,,,,,,,,
apartamentowiec,57.7,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,725000.0,,,,,
apartamentowiec,33.66,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,460000.0,,,,,,,,,,,,,
apartamentowiec,45.51,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,640000.0,,,,,,,,,,,,,
apartamentowiec,49.06,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,629000.0,,,,,,,,,,,,,
apartamentowiec,65.08,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,790000.0,,,,,,,,,,,,,
apartamentowiec,70.85,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,803111.0,,,,,,,,,,,,,
apartamentowiec,70.92,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,809000.0,,,,,,,,,,,,,
apartamentowiec,84.2,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,999000.0,,,,,,,,,,,,,
apartamentowiec,48.8,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660000.0,,,
apartamentowiec,51.73,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,1167000.0,,,,,
apartamentowiec,53.49,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,530000.0,,,,,,,,,,,
apartamentowiec,71.24,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,570000.0,,,,,,,,,,,
apartamentowiec,52.31,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660000.0,,,
apartamentowiec,58.7,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,1098900.0,,,,,
apartamentowiec,60.4,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,640000.0,,,,,
apartamentowiec,40.99,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,499000.0,,,,,,,,,
apartamentowiec,49.68,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,635904.0,,,,,,,,,
apartamentowiec,54.7,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,650000.0,,,,,,,,,
apartamentowiec,76.45,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,799000.0,,,,,,,,,
apartamentowiec,45.16,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,499999.0,,,,,,,
apartamentowiec,52.6,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,450000.0,,,,,,,
apartamentowiec,53.2,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,590000.0,,,,,,,
apartamentowiec,53.21,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,600000.0,,,,,,,
apartamentowiec,54.18,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,585000.0,,,,,,,
apartamentowiec,60.08,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,629000.0,,,,,,,
apartamentowiec,60.63,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,760000.0,,,,,,,
apartamentowiec,62.55,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,759000.0,,,,,,,
apartamentowiec,63.14,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,699000.0,,,,,,,
apartamentowiec,67.52,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,679000.0,,,,,,,
apartamentowiec,74.02,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,839000.0,,,,,,,
apartamentowiec,76.02,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,850000.0,,,,,,,
apartamentowiec,76.83,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,770000.0,,,,,,,
apartamentowiec,56.4,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,1120000.0,,,,,
apartamentowiec,64.8,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,1220000.0,,,,,
apartamentowiec,68.15,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995000.0,,,
apartamentowiec,77.0,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769999.0,,,
apartamentowiec,77.0,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103000.0,,,
apartamentowiec,77.6,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,930000.0,,,,
apartamentowiec,105.0,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490000.0,,,,
apartamentowiec,105.0,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,2100000.0,,,,,
apartamentowiec,115.0,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,1935000.0,,,,,
apartamentowiec,55.2,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,999120.0,,,,,
apartamentowiec,74.9,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,1700000.0,,,,,
apartamentowiec,82.4,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,985000.0,,,,
apartamentowiec,100.2,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,1630000.0,,,,,
apartamentowiec,26.03,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,513300.0,,,,,
apartamentowiec,28.28,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,510000.0,,,,,
apartamentowiec,29.11,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,510000.0,,,,,
apartamentowiec,30.08,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,850000.0,,,,,
apartamentowiec,30.86,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,715000.0,,,,,
apartamentowiec,31.47,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,650000.0,,,,,
apartamentowiec,35.73,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,860000.0,,,,,
apartamentowiec,36.11,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,609000.0,,,,,
apartamentowiec,36.89,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,699000.0,,,,,
apartamentowiec,37.69,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,857000.0,,,,,
apartamentowiec,38.87,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,949000.0,,,,,
apartamentowiec,39.1,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,779000.0,,585000.0,,,
apartamentowiec,39.4,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,685000.0,,,,,
apartamentowiec,39.46,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,850000.0,,,,,
apartamentowiec,40.16,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,465809.0,,,,,
apartamentowiec,40.7,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,1130000.0,,,,,
apartamentowiec,41.18,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,535340.0,,,,,
apartamentowiec,42.94,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,1060000.0,,,,,
apartamentowiec,43.21,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,565000.0,,,,,
apartamentowiec,43.34,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,777000.0,,,,,
apartamentowiec,43.37,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,1149305.0,,,,,
apartamentowiec,43.75,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,655000.0,,,,,
apartamentowiec,43.78,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,755000.0,,,,,
apartamentowiec,45.87,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,1239999.0,,,,,
apartamentowiec,46.36,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,799000.0,,,,,
apartamentowiec,46.46,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,720000.0,,,,,
apartamentowiec,46.93,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,799000.0,,,,,
apartamentowiec,47.32,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,1050000.0,,,,,
apartamentowiec,47.42,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,420000.0,,,,,
apartamentowiec,47.46,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,1060000.0,,,,,
apartamentowiec,50.25,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,1119000.0,,,,,
apartamentowiec,50.28,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,1175000.0,,,,,
apartamentowiec,51.32,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,975000.0,,,,,
apartamentowiec,53.08,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,750000.0,,,,,
apartamentowiec,53.47,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,,,,,
apartamentowiec,53.74,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,889000.0,,,,,
apartamentowiec,54.81,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,930000.0,,,,,
apartamentowiec,54.9,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,988145.0,,,,,
apartamentowiec,55.04,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,980000.0,,,,,
apartamentowiec,55.27,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,999000.0,,,,,
apartamentowiec,55.46,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,1020000.0,,,,,
apartamentowiec,56.24,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,870000.0,,,,,
apartamentowiec,56.41,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,1289000.0,,,,,
apartamentowiec,56.47,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,1350000.0,,,,,
apartamentowiec,56.85,wysoki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,1080000.0,,,,,
apartamentowiec,57.5,nizki_poziom_jakosci,wrzesien_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,855000.0,,,,,
