rodzaj_zabudowy,metry_kwadratowe,stan_mieszkania,okres,bialystok_wlasnosc_prywatna,bialystok_spółdzielnia,bydgoszcz_wlasnosc_prywatna,bydgoszcz_spółdzielnia,czestochowa_wlasnosc_prywatna,czestochowa_spółdzielnia,gdansk_wlasnosc_prywatna,gdansk_spółdzielnia,gdynia_wlasnosc_prywatna,gdynia_spółdzielnia,katowice_wlasnosc_prywatna,katowice_spółdzielnia,krakow_wlasnosc_prywatna,krakow_spółdzielnia,krakow_udział,lodz_wlasnosc_prywatna,lodz_spółdzielnia,lublin_wlasnosc_prywatna,lublin_spółdzielnia,poznan_wlasnosc_prywatna,poznan_spółdzielnia,radom_wlasnosc_prywatna,radom_spółdzielnia,rzeszow_wlasnosc_prywatna,rzeszow_spółdzielnia,szczecin_wlasnosc_prywatna,szczecin_spółdzielnia,warszawa_wlasnosc_prywatna,warszawa_spółdzielnia,wroclaw_wlasnosc_prywatna,wroclaw_spółdzielnia
blok_mieszkań,39.9,nizki_poziom_jakosci,luty_2024,319000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,41.5,nizki_poziom_jakosci,luty_2024,339000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490000.0,
blok_mieszkań,41.5,wysoki_poziom_jakosci,luty_2024,,,,,,,,,,,,,649000.0,,,,,,,,,,,,,,,679000.0,,549447.0,
blok_mieszkań,42.2,nizki_poziom_jakosci,luty_2024,339000.0,,295000.0,,,,,,,,,,,,,,,,,,,,,,,,349999.0,599000.0,,,
blok_mieszkań,47.21,nizki_poziom_jakosci,luty_2024,379000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,48.0,nizki_poziom_jakosci,luty_2024,354450.0,,283333.3333333333,289000.0,269500.0,,,,,,355000.0,,667500.0,,,,,,,,,,,,,,,775080.0,729666.6666666666,,
blok_mieszkań,48.0,wysoki_poziom_jakosci,luty_2024,,,,,,,622036.0,,,,,,779499.5,,,,454500.0,488000.0,,,,381333.3333333333,,,,524499.5,535000.0,1008000.0,706000.0,626500.0,
blok_mieszkań,49.0,nizki_poziom_jakosci,luty_2024,,,,,339000.0,,,,,,,379000.0,630000.0,,,339000.0,,,435000.0,439000.0,,,,,,435000.0,,850000.0,699000.0,562000.0,528900.0
blok_mieszkań,49.0,wysoki_poziom_jakosci,luty_2024,485000.0,,,,,,,,,,,,,,,,,,,,429000.0,,,,,,,777000.0,,,650000.0
blok_mieszkań,54.1,nizki_poziom_jakosci,luty_2024,459000.0,,,,,,,,,,,,,,,,,,,510000.0,,,329000.0,,,,,,,,599000.0
blok_mieszkań,54.1,wysoki_poziom_jakosci,luty_2024,,,,,,,,,,,,,,,,,,,529000.0,,,,,,,,,,,,
blok_mieszkań,54.21,nizki_poziom_jakosci,luty_2024,345000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,55.0,nizki_poziom_jakosci,luty_2024,,,,,,,,,,,,470000.0,680000.0,,,375000.0,,,,500000.0,,,,,,,,794666.6666666666,896000.0,549000.0,
blok_mieszkań,55.0,wysoki_poziom_jakosci,luty_2024,659400.0,,,,,,629000.0,,,,,,699000.0,,,,,,,,,,,,,,,875916.6666666666,,750000.0,634500.0
blok_mieszkań,57.7,wysoki_poziom_jakosci,luty_2024,,539000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,57.86,nizki_poziom_jakosci,luty_2024,420000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,58.7,wysoki_poziom_jakosci,luty_2024,630000.0,,,,,,,,,,,,,,,,,,,,,,,,,559000.0,,,,,
blok_mieszkań,59.5,nizki_poziom_jakosci,luty_2024,,399990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,59.5,wysoki_poziom_jakosci,luty_2024,,,,,,,,,,,,,,,,,,,,,,419000.0,,,,,599000.0,,,,
blok_mieszkań,59.7,nizki_poziom_jakosci,luty_2024,385000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,59.8,nizki_poziom_jakosci,luty_2024,,392500.0,,,,,,,,,,,679900.0,,,,,,,,,,,,,,,,,,
blok_mieszkań,61.0,nizki_poziom_jakosci,luty_2024,519000.0,,,,361600.0,379000.0,,,,,549000.0,,695000.0,,,,,,,,,,,,,,,,,,
blok_mieszkań,61.0,wysoki_poziom_jakosci,luty_2024,,,,,,,880000.0,,,,,,780000.0,,,,,599000.0,519000.0,615000.0,,,,,,,,900000.0,,649997.0,
blok_mieszkań,67.3,nizki_poziom_jakosci,luty_2024,424000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899000.0,
blok_mieszkań,67.3,wysoki_poziom_jakosci,luty_2024,,,,,,,,,,,,,789000.0,,,,,,,,,,,,,,,1360000.0,,,
blok_mieszkań,75.47,nizki_poziom_jakosci,luty_2024,556000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,80.0,nizki_poziom_jakosci,luty_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830000.0,
blok_mieszkań,80.0,wysoki_poziom_jakosci,luty_2024,,570000.0,,,,,,,,,,,1150000.0,,,,,,,,,,,,,,,1375000.0,,,
blok_mieszkań,87.0,nizki_poziom_jakosci,luty_2024,,,650000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,87.0,wysoki_poziom_jakosci,luty_2024,693000.0,,,,,599000.0,,,,,,,,,,,,,,,,,,,,1147500.0,,1130000.0,,,970000.0
blok_mieszkań,33.0,nizki_poziom_jakosci,luty_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430000.0
blok_mieszkań,33.0,wysoki_poziom_jakosci,luty_2024,,,,,,,,,,,,,,,,320000.0,,,,,399999.0,,,,,,,630000.0,,,
blok_mieszkań,34.0,nizki_poziom_jakosci,luty_2024,,,,,235000.0,,,,,,,,459000.0,,,,,,,,,,,,,,,630000.0,625000.0,,
blok_mieszkań,34.0,wysoki_poziom_jakosci,luty_2024,,,,,,,,,,,,,,590000.0,,,,,,,,,,420000.0,,,,,,518200.0,460000.0
blok_mieszkań,46.8,nizki_poziom_jakosci,luty_2024,,,309000.0,309000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,46.8,wysoki_poziom_jakosci,luty_2024,,,,,,,,,,,,,,,,,,,,,,,,,,550000.0,,,,,
blok_mieszkań,51.0,nizki_poziom_jakosci,luty_2024,,,,,,,,,,,259000.0,,813750.0,,,355000.0,,,,,,,,,,389000.0,,,680000.0,639000.0,
blok_mieszkań,51.0,wysoki_poziom_jakosci,luty_2024,,,,,,,,,,,,,765999.6666666666,,,565000.0,,,,,,,,,,499000.0,485000.0,680333.3333333334,,627750.0,
blok_mieszkań,60.5,wysoki_poziom_jakosci,luty_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699000.0
blok_mieszkań,25.15,wysoki_poziom_jakosci,luty_2024,,,299000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,30.0,nizki_poziom_jakosci,luty_2024,,,,,,,,,,,257000.0,,505000.0,,,,,,,,,,,,,,,,,,
blok_mieszkań,30.0,wysoki_poziom_jakosci,luty_2024,,,,335000.0,,,,,,,,,555555.0,,,,,,,,,,,,,,,810000.0,,,
blok_mieszkań,31.0,nizki_poziom_jakosci,luty_2024,,,267000.0,233000.0,,,,,,,,,499000.0,,,,257000.0,,,,,,,,,,,558666.6666666666,,,
blok_mieszkań,31.0,wysoki_poziom_jakosci,luty_2024,,,,,,,,,,,,,,,,,,,,349000.0,,,,,,440000.0,,,759000.0,,
blok_mieszkań,32.0,nizki_poziom_jakosci,luty_2024,,,,263000.0,,215000.0,,,,,279000.0,,519000.0,,,,,,,,,,,,,,,605000.0,,,
blok_mieszkań,32.0,wysoki_poziom_jakosci,luty_2024,,,,,,,,,,,,,505000.0,480000.0,,,,,,,,,,389000.0,,,,,,,
blok_mieszkań,33.21,wysoki_poziom_jakosci,luty_2024,,,300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,34.36,nizki_poziom_jakosci,luty_2024,,,286000.0,,,,,,,,,,515000.0,,,,,,,,,,,,,,,,,,
blok_mieszkań,34.5,nizki_poziom_jakosci,luty_2024,,,293000.0,286000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,35.14,nizki_poziom_jakosci,luty_2024,,,290000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,37.3,nizki_poziom_jakosci,luty_2024,,,,219000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,37.3,wysoki_poziom_jakosci,luty_2024,,,,,,,,,,,,,,,,,,,439900.0,,,,,,,,,,,,
blok_mieszkań,37.84,wysoki_poziom_jakosci,luty_2024,,,348000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,38.85,wysoki_poziom_jakosci,luty_2024,,,376000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,39.19,nizki_poziom_jakosci,luty_2024,,,248000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,40.19,wysoki_poziom_jakosci,luty_2024,,,365000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,42.0,nizki_poziom_jakosci,luty_2024,,,329000.0,305000.0,,,,,,,,,,,,,350000.0,,,499000.0,,,,,,,,,,545300.0,
blok_mieszkań,42.0,wysoki_poziom_jakosci,luty_2024,,,349900.0,,,,595000.0,,,,,,705666.6666666666,545000.0,,,,,,,,,,,,,,,,634750.0,
blok_mieszkań,42.42,nizki_poziom_jakosci,luty_2024,,,325000.0,,,,,,,,,,,,,,354000.0,,,,,,,,,,,,,,
blok_mieszkań,42.42,wysoki_poziom_jakosci,luty_2024,,,,,,,,,,,,,699000.0,,,,,,,,,,,,,,,,,,
blok_mieszkań,42.5,nizki_poziom_jakosci,luty_2024,,,317000.0,,,,,,,,,,617000.0,,,,,,,,,,,,,,,738000.0,,,
blok_mieszkań,42.5,wysoki_poziom_jakosci,luty_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,380000.0,,795000.0,,
blok_mieszkań,44.6,nizki_poziom_jakosci,luty_2024,,,335000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,46.39,nizki_poziom_jakosci,luty_2024,,,,324000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,46.94,wysoki_poziom_jakosci,luty_2024,,,265000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,47.0,nizki_poziom_jakosci,luty_2024,,,,,,,470000.0,,,,,,,,,390000.0,380000.0,,,,470000.0,,,,,,,707000.0,705100.0,,
blok_mieszkań,47.0,wysoki_poziom_jakosci,luty_2024,,,,399000.0,,,619000.0,,,,369000.0,,799000.0,660000.0,,,,467000.0,,,,,,,,469000.0,,764500.0,,619000.0,649900.0
blok_mieszkań,47.1,nizki_poziom_jakosci,luty_2024,,,315000.0,,,,,,,,,,,,,,,,,,490000.0,,,,,,,,,,
blok_mieszkań,47.1,wysoki_poziom_jakosci,luty_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610000.0,
blok_mieszkań,47.5,nizki_poziom_jakosci,luty_2024,,,354500.0,,,,,,,,,,,,,,,,,,,,,,,,390000.0,,599000.0,,
blok_mieszkań,47.5,wysoki_poziom_jakosci,luty_2024,,,,,,,,,,,,,,,,,,,,,,,,,,601000.0,,,,,
blok_mieszkań,48.11,nizki_poziom_jakosci,luty_2024,,,287000.0,,,,,,,,,349000.0,,,,,,,,,,,,,,,,,,,
blok_mieszkań,49.49,nizki_poziom_jakosci,luty_2024,,,300000.0,,,,,,,,,,720000.0,,,,,,,,,,,,,,,,,,
blok_mieszkań,49.81,nizki_poziom_jakosci,luty_2024,,,284900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,50.0,nizki_poziom_jakosci,luty_2024,,,,,355000.0,,,,,,,,870000.0,,,,,,,,,290000.0,,,420000.0,,,820000.0,742500.0,575000.0,610000.0
blok_mieszkań,50.0,wysoki_poziom_jakosci,luty_2024,,,465000.0,,360000.0,,,,,,,,765975.0,,,,,375000.0,,655000.0,,449000.0,,615000.0,530000.0,,520000.0,899000.0,764500.0,899000.0,
blok_mieszkań,50.1,nizki_poziom_jakosci,luty_2024,,,,319000.0,,,,,,,,,,,,,350000.0,,,,,,,,,,,,,,
blok_mieszkań,50.1,wysoki_poziom_jakosci,luty_2024,,,,,,,,,,,,,,749000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,50.7,nizki_poziom_jakosci,luty_2024,,,329000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,52.1,nizki_poziom_jakosci,luty_2024,,,329000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,52.97,wysoki_poziom_jakosci,luty_2024,,,409000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,53.0,nizki_poziom_jakosci,luty_2024,,,370000.0,,309000.0,,,,,,402000.0,,779900.0,,,385000.0,370000.0,,,,,,,,,,,893333.3333333334,680000.0,620000.0,
blok_mieszkań,53.0,wysoki_poziom_jakosci,luty_2024,,,529000.0,,,,844500.0,,,,,,771400.0,,,476333.3333333333,,,,,650000.0,370000.0,,546545.0,,464500.0,542500.0,895000.0,,695000.0,
blok_mieszkań,53.1,nizki_poziom_jakosci,luty_2024,,,400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,796000.0,,
blok_mieszkań,53.5,nizki_poziom_jakosci,luty_2024,,,367000.0,,,,,,,,,,,,,,428000.0,599000.0,,,,,,,,,,,,,
blok_mieszkań,53.5,wysoki_poziom_jakosci,luty_2024,,,,,,,,,,,,,,,,,,559000.0,,,,,,,,,,,,,
blok_mieszkań,54.5,nizki_poziom_jakosci,luty_2024,,,349000.0,,,,,,,,,,650000.0,,,,,,,,,,,,,,500000.0,,,,
blok_mieszkań,54.5,wysoki_poziom_jakosci,luty_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849000.0,810000.0,
blok_mieszkań,54.6,nizki_poziom_jakosci,luty_2024,,,,395000.0,,,,,,,,,,,,,,,,,,,359000.0,,,,,,,,
blok_mieszkań,55.4,nizki_poziom_jakosci,luty_2024,,,335000.0,,,,,,,,,,645000.0,,,,,,,,,,,,,,,,,,
blok_mieszkań,55.4,wysoki_poziom_jakosci,luty_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,850000.0,,,
blok_mieszkań,56.0,nizki_poziom_jakosci,luty_2024,,,399000.0,,305000.0,,,,,,349000.0,,676666.6666666666,744000.0,,430000.0,,430000.0,,,,363000.0,,,,,,812000.0,738500.0,,
blok_mieszkań,56.0,wysoki_poziom_jakosci,luty_2024,,,,,,,584500.0,,498000.0,,630000.0,,775000.0,,,,,,,519000.0,,,,,,634500.0,,900916.6666666666,,712000.0,
blok_mieszkań,56.24,wysoki_poziom_jakosci,luty_2024,,,399000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,56.44,nizki_poziom_jakosci,luty_2024,,,379000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,56.79,wysoki_poziom_jakosci,luty_2024,,,519000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,56.8,nizki_poziom_jakosci,luty_2024,,,395000.0,,,,,,,,,,,,,,,,,,,,,,,,,,667000.0,,
blok_mieszkań,56.8,wysoki_poziom_jakosci,luty_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,890000.0,,,
blok_mieszkań,57.0,nizki_poziom_jakosci,luty_2024,,,430000.0,,,,,,,,,,1100000.0,850000.0,,419000.0,385000.0,,,,,,,,,,,933000.0,1360000.0,,600000.0
blok_mieszkań,57.0,wysoki_poziom_jakosci,luty_2024,,,,,,,,,799000.0,,,,798000.0,,,439000.0,,,,,,,,,,800000.0,375000.0,,850000.0,,
blok_mieszkań,58.0,nizki_poziom_jakosci,luty_2024,,,399000.0,,,,,,,,400000.0,,782500.0,,,,,500000.0,,,,,,,,,,730000.0,,,
blok_mieszkań,58.0,wysoki_poziom_jakosci,luty_2024,,,,,,,,,,,,,650000.0,,,,,629500.0,,,,,,659000.0,,679000.0,,1095000.0,848000.0,,
blok_mieszkań,59.26,wysoki_poziom_jakosci,luty_2024,,,609000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,60.0,nizki_poziom_jakosci,luty_2024,,,294000.0,,,,,,498000.0,,,,,,,,429500.0,,470000.0,,,,,,,499000.0,,783000.0,813333.3333333334,609000.0,690000.0
blok_mieszkań,60.0,wysoki_poziom_jakosci,luty_2024,,,,,,,,,,,,,860000.0,750000.0,,,619000.0,590000.0,,,,,,,,549000.0,,899000.0,,750000.0,
blok_mieszkań,60.3,wysoki_poziom_jakosci,luty_2024,,,670000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,596970.0
blok_mieszkań,63.0,nizki_poziom_jakosci,luty_2024,,,380000.0,364000.0,,,,,,,485000.0,,,,,,,,,599000.0,,339000.0,,,,,,980000.0,814500.0,594000.0,597000.0
blok_mieszkań,63.0,wysoki_poziom_jakosci,luty_2024,,,,,,,,,,,,,899000.0,,,,,729000.0,,,,,,,,,,1033500.0,,813000.0,780000.0
blok_mieszkań,63.1,nizki_poziom_jakosci,luty_2024,,,375000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,63.1,wysoki_poziom_jakosci,luty_2024,,,,,,,,,719000.0,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,67.66,nizki_poziom_jakosci,luty_2024,,,485000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,68.79,wysoki_poziom_jakosci,luty_2024,,,539000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,70.4,nizki_poziom_jakosci,luty_2024,,,405000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,70.4,wysoki_poziom_jakosci,luty_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126000.0,997000.0,,
blok_mieszkań,73.9,nizki_poziom_jakosci,luty_2024,,,520000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,74.0,nizki_poziom_jakosci,luty_2024,,,389950.0,,,,,,,,,,,,,,,,589000.0,,,,,650000.0,,,,799000.0,,,
blok_mieszkań,74.0,wysoki_poziom_jakosci,luty_2024,,,,,,,,790000.0,,,,,,,,,,,,,,620000.0,,,,,,,,,
blok_mieszkań,76.37,wysoki_poziom_jakosci,luty_2024,,,789000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,81.68,wysoki_poziom_jakosci,luty_2024,,,739000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,85.0,nizki_poziom_jakosci,luty_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,999000.0,,,
blok_mieszkań,85.0,wysoki_poziom_jakosci,luty_2024,,,699000.0,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,,
blok_mieszkań,87.69,wysoki_poziom_jakosci,luty_2024,,,625000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,90.0,wysoki_poziom_jakosci,luty_2024,,,699000.0,,,,870000.0,,,,,,,,,,,830000.0,,,,,,,,,,,,,
blok_mieszkań,92.0,nizki_poziom_jakosci,luty_2024,,,,,,,,,,,,,,,,630000.0,,,,,,,,,,,,,,,
blok_mieszkań,92.0,wysoki_poziom_jakosci,luty_2024,,,659000.0,,,,,,1075000.0,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,94.0,wysoki_poziom_jakosci,luty_2024,,,635000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,102.7,wysoki_poziom_jakosci,luty_2024,,,850000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,121.2,wysoki_poziom_jakosci,luty_2024,,,869000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,133.16,wysoki_poziom_jakosci,luty_2024,,,798000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,25.0,nizki_poziom_jakosci,luty_2024,,,,,,,,,,,187000.0,,650000.0,,,,,,,,,,,,,,,,,,
blok_mieszkań,25.0,wysoki_poziom_jakosci,luty_2024,,,,,,,,,,,,,440000.0,,,,,,,,,,,,,,,,,,
blok_mieszkań,35.0,nizki_poziom_jakosci,luty_2024,,,,,,,,,,,219000.0,,449000.0,,,,250000.0,,,,,245000.0,,,,,,,,,
blok_mieszkań,35.0,wysoki_poziom_jakosci,luty_2024,,,,,,322000.0,,,,,,,,,,,,339000.0,,,,,,,,464000.0,,620000.0,,480000.0,
blok_mieszkań,37.5,nizki_poziom_jakosci,luty_2024,,,,,,,,,,,,,518000.0,,,,,,,,369000.0,,,,,,,499000.0,,,
blok_mieszkań,39.0,nizki_poziom_jakosci,luty_2024,,,,,,,,,,,,,495000.0,,,,,,399000.0,,,,,,,,,612000.0,,480000.0,
blok_mieszkań,39.0,wysoki_poziom_jakosci,luty_2024,,,,,,,,,,,,,,,,315000.0,,,,,,,,,,569000.0,,799000.0,599000.0,,
blok_mieszkań,39.4,nizki_poziom_jakosci,luty_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679900.0,,
blok_mieszkań,40.0,nizki_poziom_jakosci,luty_2024,,,,,,,,,399000.0,,350000.0,,699000.0,499000.0,,,,495000.0,,,,,,,,,,,,469333.3333333333,
blok_mieszkań,40.0,wysoki_poziom_jakosci,luty_2024,,,,,,,,,,,280000.0,,659500.0,,,,,,459000.0,,,,270000.0,,,569000.0,,600000.0,,654333.3333333334,
blok_mieszkań,41.41,nizki_poziom_jakosci,luty_2024,,,,,,,,,,,,,595000.0,,,,,,,,,,,,,,,,,600000.0,
blok_mieszkań,52.0,nizki_poziom_jakosci,luty_2024,,,,,327000.0,300000.0,549000.0,,,,,,654800.0,,,,,,,,,,,399000.0,,,,773000.0,,570000.0,
blok_mieszkań,52.0,wysoki_poziom_jakosci,luty_2024,,,,,,,709000.0,,,,,,640000.0,,,,,,,,,,,,,,,,850000.0,,
blok_mieszkań,65.0,nizki_poziom_jakosci,luty_2024,,,,,,,,,,,459000.0,,817000.0,830000.0,,,,,,,,399000.0,,,,,,849000.0,874000.0,660000.0,
blok_mieszkań,65.0,wysoki_poziom_jakosci,luty_2024,,,,,,,929000.0,,,,,,927500.0,,,620000.0,,845000.0,,775000.0,,389000.0,,,,,,930000.0,864500.0,819000.0,
blok_mieszkań,68.0,nizki_poziom_jakosci,luty_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,742000.0,,,
blok_mieszkań,68.0,wysoki_poziom_jakosci,luty_2024,,,,,,,,,,,620000.0,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,75.0,nizki_poziom_jakosci,luty_2024,,,,,,,,,,,,,1385000.0,,,,,,,,,,,,,,,1200000.0,,,
blok_mieszkań,75.0,wysoki_poziom_jakosci,luty_2024,,,,,,,708000.0,,,,,,,,,,,,769000.0,,,,,,,,,1150000.0,930000.0,,
blok_mieszkań,79.2,wysoki_poziom_jakosci,luty_2024,,,,,,,,,,,,,,,,,,,,,,,,,,719000.0,,,,,
blok_mieszkań,95.0,nizki_poziom_jakosci,luty_2024,,,,,,,,,,,,,,,,,,,,1350000.0,,,,,,,,,,,
blok_mieszkań,95.0,wysoki_poziom_jakosci,luty_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970000.0,,,
blok_mieszkań,81.0,nizki_poziom_jakosci,luty_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070000.0,,,
blok_mieszkań,81.0,wysoki_poziom_jakosci,luty_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,1840000.0,,,
blok_mieszkań,26.0,nizki_poziom_jakosci,luty_2024,,,,,,189000.0,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,26.0,wysoki_poziom_jakosci,luty_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,649000.0,520000.0,425000.0,
blok_mieszkań,30.7,nizki_poziom_jakosci,luty_2024,,,,,195000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,31.1,nizki_poziom_jakosci,luty_2024,,,,,190000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,34.2,nizki_poziom_jakosci,luty_2024,,,,,199000.0,,,,,,299000.0,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,37.0,nizki_poziom_jakosci,luty_2024,,,,,,215000.0,,,,,297000.0,,489900.0,605000.0,,250000.0,,356333.3333333333,,,,,,,,,,573000.0,,450000.0,
blok_mieszkań,37.0,wysoki_poziom_jakosci,luty_2024,,,,,,,,,999000.0,,,,660000.0,,,,327000.0,,,,418000.0,340000.0,,,,399000.0,,785000.0,999000.0,599000.0,525000.0
blok_mieszkań,38.5,nizki_poziom_jakosci,luty_2024,,,,,295000.0,,,,,,,,,,,,,,,,,,,,,,,759500.0,599000.0,,
blok_mieszkań,41.0,nizki_poziom_jakosci,luty_2024,,,,,295000.0,,,,,,,,585000.0,,,,,,,,,,,,,,,,,,
blok_mieszkań,41.0,wysoki_poziom_jakosci,luty_2024,,,,,,,555000.0,,,,,,754000.0,,,,350000.0,,,,,,,,,,,,,,
blok_mieszkań,43.0,nizki_poziom_jakosci,luty_2024,,,,,,330000.0,,,,,380000.0,,547500.0,,,350000.0,,,,,,,,,,,,579500.0,,439000.0,
blok_mieszkań,43.0,wysoki_poziom_jakosci,luty_2024,,,,,,,,,,,,,685000.0,,,,,460000.0,,,,,,,,,,,,644500.0,
blok_mieszkań,44.5,nizki_poziom_jakosci,luty_2024,,,,,219000.0,219000.0,,,,,,,,,,360000.0,,,,405000.0,,,,,,,,,,,
blok_mieszkań,44.5,wysoki_poziom_jakosci,luty_2024,,,,,,,,,,,,,,,,,,419000.0,,,,,,,,,,600000.0,,,
blok_mieszkań,45.0,nizki_poziom_jakosci,luty_2024,,,,,,269000.0,,,,,,,603333.3333333334,,,301000.0,287500.0,,,,,,,,,,,,,559000.0,
blok_mieszkań,45.0,wysoki_poziom_jakosci,luty_2024,,,,,,,,,,,,,628500.0,,,389500.0,,,,576775.0,549000.0,,,,,458000.0,,650000.0,,,
blok_mieszkań,45.6,nizki_poziom_jakosci,luty_2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,679000.0,,,
blok_mieszkań,45.6,wysoki_poziom_jakosci,luty_2024,,,,,359000.0,,,,,,,,950000.0,,,,,,,,,,,,,,,,,,
blok_mieszkań,45.8,nizki_poziom_jakosci,luty_2024,,,,,,242500.0,,,,,,,,525000.0,,,,,,,,,,,,,,,,,
blok_mieszkań,48.5,nizki_poziom_jakosci,luty_2024,,,,,245000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,48.5,wysoki_poziom_jakosci,luty_2024,,,,,399000.0,,,,,,,,,,,,,455000.0,,,,,,,,449000.0,,,,,
blok_mieszkań,49.28,nizki_poziom_jakosci,luty_2024,,,,,239000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,51.1,nizki_poziom_jakosci,luty_2024,,,,,269000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
blok_mieszkań,51.1,wysoki_poziom_jakosci,luty_2024,,,,,,,,,,,,,,,,,,,,627000.0,,,,,,,,,,,
