rodzaj_zabudowy,metry_kwadratowe,stan_mieszkania,okres,bialystok_wlasnosc_prywatna,bialystok_spółdzielnia,bydgoszcz_wlasnosc_prywatna,bydgoszcz_spółdzielnia,czestochowa_wlasnosc_prywatna,czestochowa_spółdzielnia,gdansk_wlasnosc_prywatna,gdansk_spółdzielnia,gdynia_wlasnosc_prywatna,gdynia_spółdzielnia,katowice_wlasnosc_prywatna,katowice_spółdzielnia,krakow_wlasnosc_prywatna,krakow_spółdzielnia,krakow_udział,lodz_wlasnosc_prywatna,lodz_spółdzielnia,lublin_wlasnosc_prywatna,lublin_spółdzielnia,poznan_wlasnosc_prywatna,poznan_spółdzielnia,radom_wlasnosc_prywatna,radom_spółdzielnia,radom_udział,rzeszow_wlasnosc_prywatna,rzeszow_spółdzielnia,szczecin_wlasnosc_prywatna,szczecin_spółdzielnia,warszawa_wlasnosc_prywatna,warszawa_spółdzielnia,wroclaw_wlasnosc_prywatna,wroclaw_spółdzielnia
apartamentowiec,30.09,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,499000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,30.53,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,702000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,31.13,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,640000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,32.67,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,749000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,32.87,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,592121.5,,,,,,,,,,,,,,,,,,,
apartamentowiec,32.98,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,742050.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,33.4,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,670000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,33.4,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,600000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,33.72,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,799000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,33.8,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,760500.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,34.59,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,847455.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,36.61,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,670000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,37.61,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,715000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,37.98,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,699000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,38.41,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,599000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,39.15,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,600000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,40.18,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,929000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,41.71,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,650000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,42.08,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,699000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,42.62,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,590000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,42.75,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1000000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,43.06,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,687000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,44.22,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,615000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,44.71,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,840000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,44.79,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,850000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,44.86,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,625000.0,,,,,,,,,,,,,,,,790000.0,,,
apartamentowiec,45.24,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,723900.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,45.77,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1052000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,46.4,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,830000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,46.73,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1100000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,46.76,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1034500.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,47.02,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,666000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,48.15,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,689000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,48.37,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,889000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,48.39,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,899000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,48.45,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,629000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,48.56,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,990000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,48.87,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,697000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,48.94,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,744000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,49.1,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,981951.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,50.69,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,993527.5,,,,,,,,,,,,,,,,,,,
apartamentowiec,50.75,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1116449.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,50.88,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,889000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,50.95,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,915000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,53.5,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,699000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,54.2,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,830000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,54.8,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1229000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,55.55,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,855470.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,55.57,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1050273.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,55.68,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,949000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,57.41,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,860000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,58.16,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,860709.5,,,,,,,,,,,,,,,,,,,
apartamentowiec,58.59,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,939000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,60.32,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1350000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,60.56,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,798000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,60.83,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,960000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,61.73,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1050000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,61.74,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1050000.0,,,,,629000.0,,,,,,,,,,,,,,
apartamentowiec,62.86,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1130000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,63.1,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1291877.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,63.25,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1170000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,65.22,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,990000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,66.11,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1020000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,66.35,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,928900.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,67.51,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1005899.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,67.9,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1080000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,68.51,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1460000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,70.66,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1090000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,73.45,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1169000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,73.96,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1550000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,74.3,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,905000.0,,,649000.0,,,,,,,,,,,,,,,,
apartamentowiec,76.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1150000.0,,,,,,,,,,,,,,,,,,889000.0,
apartamentowiec,77.0,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769998.0,
apartamentowiec,77.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1199000.0,,,,,,,,,,,,,,,,,,1011666.6666666666,
apartamentowiec,81.56,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,897000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,84.36,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1250000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,84.5,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1250000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,88.4,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1290000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,91.5,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1052250.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,92.16,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1198000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,94.75,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1120000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,98.6,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1600000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,99.13,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1385000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,103.6,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1449000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,110.1,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1475000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,117.4,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1550000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,121.5,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1440000.0,,,,,,,,,,,,,,,,,,,
apartamentowiec,125.0,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1937500.0,,,
apartamentowiec,125.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,1500000.0,,,,,,,,,,,,,,,,1200000.0,,,
apartamentowiec,35.4,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,438900.0,,,,,,,,,,,,,,,,
apartamentowiec,35.5,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629000.0,,,
apartamentowiec,36.1,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794200.0,,,
apartamentowiec,41.6,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,469700.0,,,,,,,,,,,,,,,,
apartamentowiec,48.3,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960000.0,,,
apartamentowiec,73.3,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,747000.0,,,,,,,,,,,,,,
apartamentowiec,83.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660000.0,,
apartamentowiec,46.5,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870000.0,,,
apartamentowiec,57.8,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750000.0,,,
apartamentowiec,58.3,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200000.0,,,
apartamentowiec,61.5,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799000.0,,,
apartamentowiec,64.7,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755000.0,
apartamentowiec,26.4,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,317000.0,,,,,,,,,,,,,,,,
apartamentowiec,33.62,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,379999.0,,,,,,,,,,,,,,,,
apartamentowiec,34.26,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,379000.0,,,,,,,,,,,,,,,,
apartamentowiec,34.48,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,343085.0,,,,,,,,,,,,,,,,
apartamentowiec,35.3,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,438900.0,,,,,,,,,,,,,,,,
apartamentowiec,38.57,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,375082.0,,,,,,,,,,,,,,,,
apartamentowiec,40.93,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,440000.0,,,,,,,,,,,,,,,,
apartamentowiec,41.12,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,495000.0,,,,,,,,,,,,,849000.0,,,
apartamentowiec,43.15,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,449000.0,,,,,,,,,,,,,,,,
apartamentowiec,44.91,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,419000.0,,,,,,,,,,,,,,,,
apartamentowiec,50.52,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,497000.0,,,,,,,,,,,,,,,,
apartamentowiec,52.12,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,495000.0,,,,,,,,,,,,,,,,
apartamentowiec,53.98,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,472216.0,,,,,,,,,,,,,,,,
apartamentowiec,64.13,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,700000.0,,,,,,,,,,,,,,,,
apartamentowiec,67.5,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275750.0,,,
apartamentowiec,67.5,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,615000.0,,,,,,,,,,,,,,,,
apartamentowiec,69.22,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,699000.0,,,,,,,,,,,,,,,,
apartamentowiec,71.38,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,748000.0,,,,,,,,,,,,,,,,
apartamentowiec,73.35,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,699000.0,,,,,,,,,,,,,,,,
apartamentowiec,73.4,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,879000.0,,,,,,,,,,,,,,,,
apartamentowiec,73.51,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,790000.0,,,,,,,,,,,,,,,,
apartamentowiec,74.05,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,679000.0,,,,,,,,,,,,,,,,
apartamentowiec,74.39,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,649000.0,,,,,,,,,,,,,,,,
apartamentowiec,76.29,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,664890.0,,,,,,,,,,,,,,,,
apartamentowiec,77.3,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,674829.0,,,,,,,,,,,,,,,,
apartamentowiec,81.43,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,762624.0,,,,,,,,,,,,,,,,
apartamentowiec,83.55,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,499000.0,,,,,,,,,,,,,,,,
apartamentowiec,89.05,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,756925.0,,,,,,,,,,,,,,,,
apartamentowiec,91.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,900900.0,,,,,,,,,,,,1501000.0,,,
apartamentowiec,93.0,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,739000.0,,,,,,,,,,,,,,,,
apartamentowiec,49.81,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724500.0,,,
apartamentowiec,25.55,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359000.0,
apartamentowiec,65.9,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,770000.0,,,,,,,,,,,,,,
apartamentowiec,77.33,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,640000.0,,,,,,,,,,,,,,
apartamentowiec,53.9,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104950.0,,,
apartamentowiec,53.9,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104950.0,,,
apartamentowiec,33.66,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,460000.0,,,,,,,,,,,,
apartamentowiec,40.62,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,600000.0,,,,,,,,,,,,
apartamentowiec,41.85,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,569990.0,,,,,,,,,,,,
apartamentowiec,45.44,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,610000.0,,,,,,,,,,,,
apartamentowiec,49.06,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,629000.0,,,,,,,,,,,,
apartamentowiec,55.88,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,799000.0,,,,,,,,,,,,
apartamentowiec,57.52,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,750000.0,,,,,,,,,,,,
apartamentowiec,61.99,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,669000.0,,,,,,,,,,,,
apartamentowiec,65.82,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,410000.0,,,,,,,,,,,,
apartamentowiec,70.92,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,795000.0,,,,,,,,,,,,
apartamentowiec,84.2,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,999000.0,,,,,,,,,1244000.0,,,
apartamentowiec,51.73,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1177000.0,,,
apartamentowiec,58.4,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694960.0,,,
apartamentowiec,84.8,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080000.0,,,
apartamentowiec,93.4,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1890000.0,,,
apartamentowiec,115.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750000.0,,,
apartamentowiec,47.72,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,368000.0,,,,,,,,,,
apartamentowiec,53.49,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,530000.0,,,,,,,,,,
apartamentowiec,71.24,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,570000.0,,,,,,,,,,
apartamentowiec,53.84,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999000.0,,,
apartamentowiec,58.7,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969000.0,,,
apartamentowiec,60.4,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680000.0,,,
apartamentowiec,62.8,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1559000.0,,,
apartamentowiec,51.56,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732000.0,,,
apartamentowiec,54.9,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988145.0,,,
apartamentowiec,40.99,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,499000.0,,,,,,,
apartamentowiec,49.68,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,727500.0,,,,,,,
apartamentowiec,50.3,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765000.0,
apartamentowiec,78.8,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2095800.0,,,
apartamentowiec,45.16,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,499999.0,,,,,
apartamentowiec,60.08,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,519000.0,,,,,
apartamentowiec,65.63,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,699000.0,,,,,
apartamentowiec,67.52,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,659000.0,,,,,
apartamentowiec,82.6,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,790000.0,,,,970000.0,
apartamentowiec,88.22,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,980000.0,,,,,
apartamentowiec,54.5,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1590000.0,,,
apartamentowiec,84.15,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150000.0,
apartamentowiec,105.0,nizki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490000.0,,
apartamentowiec,105.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2290000.0,,,
apartamentowiec,74.9,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700000.0,,,
apartamentowiec,82.4,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985000.0,,
apartamentowiec,100.2,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630000.0,,,
apartamentowiec,136.0,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2399000.0,,,
apartamentowiec,27.46,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790000.0,,,
apartamentowiec,28.28,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510000.0,,,
apartamentowiec,28.62,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545000.0,,,
apartamentowiec,28.9,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750000.0,,577000.0,
apartamentowiec,30.08,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850000.0,,,
apartamentowiec,31.04,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640000.0,,,
apartamentowiec,31.09,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629900.0,,,
apartamentowiec,31.14,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619000.0,,,
apartamentowiec,31.18,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560000.0,,,
apartamentowiec,31.47,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650000.0,,,
apartamentowiec,31.5,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629900.0,,,
apartamentowiec,32.07,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600000.0,,,
apartamentowiec,32.2,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598000.0,,,
apartamentowiec,33.6,wysoki_poziom_jakosci,listopad_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599000.0,,,
