miasto,rodzaj_zabudowy,metry_kwadratowe,ilosc_pokojow,rok_zabudowy,rodzaj_wlasnosci,stan_mieszkania,wartosc,okres
krakow,blok_mieszkań,85.0,4.0,1996.0,wlasnosc_prywatna,wysoki_poziom_jakosci,860000,listopad_2023
krakow,blok_mieszkań,40.92,2.0,,wlasnosc_prywatna,nizki_poziom_jakosci,478764,listopad_2023
krakow,blok_mieszkań,56.0,2.0,2011.0,wlasnosc_prywatna,,860000,listopad_2023
krakow,kamienica,32.0,2.0,,wlasnosc_prywatna,,500000,listopad_2023
krakow,blok_mieszkań,56.0,2.0,2011.0,wlasnosc_prywatna,,860000,listopad_2023
krakow,apartamentowiec,74.0,3.0,2023.0,wlasnosc_prywatna,,1350000,listopad_2023
krakow,apartamentowiec,67.5,2.0,2008.0,wlasnosc_prywatna,,1480000,listopad_2023
krakow,kamienica,71.0,3.0,,wlasnosc_prywatna,,870000,listopad_2023
krakow,kamienica,64.0,2.0,1932.0,wlasnosc_prywatna,nizki_poziom_jakosci,785000,listopad_2023
krakow,,38.0,2.0,2022.0,wlasnosc_prywatna,,799000,listopad_2023
krakow,,57.0,2.0,2005.0,wlasnosc_prywatna,,710000,listopad_2023
krakow,blok_mieszkań,81.0,4.0,,wlasnosc_prywatna,,985000,listopad_2023
krakow,apartamentowiec,46.52,2.0,2023.0,wlasnosc_prywatna,,857000,listopad_2023
krakow,apartamentowiec,54.0,2.0,2015.0,wlasnosc_prywatna,,829900,listopad_2023
krakow,blok_mieszkań,65.5,3.0,1996.0,wlasnosc_prywatna,,735000,listopad_2023
krakow,kamienica,130.0,4.0,,wlasnosc_prywatna,,1350000,listopad_2023
krakow,blok_mieszkań,56.8,3.0,1978.0,wlasnosc_prywatna,nizki_poziom_jakosci,647000,listopad_2023
krakow,blok_mieszkań,26.48,1.0,2017.0,wlasnosc_prywatna,,500000,listopad_2023
krakow,blok_mieszkań,62.46,3.0,1979.0,wlasnosc_prywatna,,649000,listopad_2023
krakow,blok_mieszkań,48.5,2.0,2001.0,wlasnosc_prywatna,,649000,listopad_2023
krakow,apartamentowiec,81.0,3.0,2009.0,wlasnosc_prywatna,,1539000,listopad_2023
krakow,blok_mieszkań,68.0,4.0,2020.0,wlasnosc_prywatna,,760000,listopad_2023
krakow,blok_mieszkań,54.3,3.0,1975.0,wlasnosc_prywatna,,810000,listopad_2023
krakow,,41.02,2.0,,wlasnosc_prywatna,,572229,listopad_2023
krakow,,56.42,3.0,,wlasnosc_prywatna,,691145,listopad_2023
krakow,blok_mieszkań,70.02,3.0,1985.0,wlasnosc_prywatna,,949000,listopad_2023
krakow,,72.05,3.0,2000.0,wlasnosc_prywatna,nizki_poziom_jakosci,1330000,listopad_2023
krakow,apartamentowiec,53.28,3.0,2023.0,wlasnosc_prywatna,,580000,listopad_2023
krakow,blok_mieszkań,73.74,4.0,1989.0,wlasnosc_prywatna,nizki_poziom_jakosci,950000,listopad_2023
krakow,,48.87,2.0,,wlasnosc_prywatna,,687000,listopad_2023
krakow,blok_mieszkań,47.0,2.0,,wlasnosc_prywatna,,582000,listopad_2023
krakow,blok_mieszkań,47.0,2.0,1970.0,wlasnosc_prywatna,,582000,listopad_2023
krakow,,47.0,2.0,,wlasnosc_prywatna,,729000,listopad_2023
krakow,blok_mieszkań,54.0,2.0,2015.0,wlasnosc_prywatna,wysoki_poziom_jakosci,829900,listopad_2023
krakow,blok_mieszkań,41.6,2.0,2023.0,wlasnosc_prywatna,nizki_poziom_jakosci,599500,listopad_2023
krakow,apartamentowiec,33.72,1.0,2022.0,wlasnosc_prywatna,wysoki_poziom_jakosci,799000,listopad_2023
krakow,blok_mieszkań,74.0,3.0,2010.0,wlasnosc_prywatna,,1060000,listopad_2023
krakow,kamienica,62.0,3.0,1920.0,wlasnosc_prywatna,,1050000,listopad_2023
krakow,blok_mieszkań,55.61,2.0,,wlasnosc_prywatna,,710000,listopad_2023
krakow,,98.5,5.0,2014.0,wlasnosc_prywatna,,1280000,listopad_2023
krakow,apartamentowiec,60.5,4.0,2021.0,wlasnosc_prywatna,,1331000,listopad_2023
krakow,blok_mieszkań,68.54,3.0,2009.0,wlasnosc_prywatna,,940000,listopad_2023
krakow,,30.0,1.0,2019.0,wlasnosc_prywatna,wysoki_poziom_jakosci,699000,listopad_2023
krakow,blok_mieszkań,37.0,2.0,1960.0,wlasnosc_prywatna,,535000,listopad_2023
krakow,blok_mieszkań,86.0,4.0,1990.0,wlasnosc_prywatna,nizki_poziom_jakosci,1075000,listopad_2023
krakow,blok_mieszkań,48.37,2.0,2015.0,wlasnosc_prywatna,,899999,listopad_2023
krakow,blok_mieszkań,36.09,2.0,2018.0,wlasnosc_prywatna,,699000,listopad_2023
krakow,apartamentowiec,50.0,2.0,2022.0,wlasnosc_prywatna,wysoki_poziom_jakosci,1240000,listopad_2023
krakow,,36.6,2.0,2006.0,wlasnosc_prywatna,wysoki_poziom_jakosci,559000,listopad_2023
krakow,blok_mieszkań,50.53,2.0,2017.0,wlasnosc_prywatna,wysoki_poziom_jakosci,699000,listopad_2023
krakow,,40.0,2.0,2013.0,wlasnosc_prywatna,,699000,listopad_2023
krakow,,30.7,1.0,,wlasnosc_prywatna,,450000,listopad_2023
krakow,,49.0,2.0,,wlasnosc_prywatna,,720000,listopad_2023
krakow,,68.54,3.0,2009.0,wlasnosc_prywatna,,959000,listopad_2023
krakow,blok_mieszkań,98.6,4.0,2000.0,wlasnosc_prywatna,,1159000,listopad_2023
krakow,blok_mieszkań,48.0,3.0,1980.0,wlasnosc_prywatna,,639000,listopad_2023
krakow,,31.0,1.0,1965.0,wlasnosc_prywatna,,499000,listopad_2023
krakow,blok_mieszkań,50.27,2.0,2019.0,wlasnosc_prywatna,,699000,listopad_2023
krakow,blok_mieszkań,73.74,4.0,1990.0,wlasnosc_prywatna,,940000,listopad_2023
krakow,kamienica,42.53,3.0,1930.0,wlasnosc_prywatna,nizki_poziom_jakosci,930000,listopad_2023
krakow,,37.0,2.0,1980.0,wlasnosc_prywatna,,649000,listopad_2023
krakow,apartamentowiec,33.72,1.0,2022.0,wlasnosc_prywatna,,799000,listopad_2023
krakow,apartamentowiec,60.5,4.0,2021.0,wlasnosc_prywatna,,1331000,listopad_2023
krakow,kamienica,53.0,2.0,1936.0,wlasnosc_prywatna,,758000,listopad_2023
krakow,apartamentowiec,70.0,3.0,1993.0,wlasnosc_prywatna,wysoki_poziom_jakosci,1029000,listopad_2023
krakow,blok_mieszkań,54.0,2.0,1950.0,wlasnosc_prywatna,,630000,listopad_2023
krakow,blok_mieszkań,53.61,2.0,2002.0,wlasnosc_prywatna,nizki_poziom_jakosci,799900,listopad_2023
krakow,blok_mieszkań,42.0,2.0,1970.0,wlasnosc_prywatna,wysoki_poziom_jakosci,585000,listopad_2023
krakow,blok_mieszkań,46.0,2.0,1950.0,wlasnosc_prywatna,,719000,listopad_2023
krakow,blok_mieszkań,38.0,2.0,2015.0,wlasnosc_prywatna,,696000,listopad_2023
krakow,blok_mieszkań,52.5,3.0,1979.0,spółdzielnia,nizki_poziom_jakosci,680000,listopad_2023
krakow,blok_mieszkań,61.5,3.0,1993.0,wlasnosc_prywatna,,780000,listopad_2023
krakow,apartamentowiec,62.5,3.0,2023.0,wlasnosc_prywatna,,1118750,listopad_2023
krakow,apartamentowiec,38.0,2.0,2021.0,wlasnosc_prywatna,,696000,listopad_2023
krakow,blok_mieszkań,68.54,3.0,2009.0,wlasnosc_prywatna,,940000,listopad_2023
krakow,blok_mieszkań,83.49,3.0,2015.0,wlasnosc_prywatna,,1084000,listopad_2023
krakow,blok_mieszkań,50.87,3.0,,wlasnosc_prywatna,,678000,listopad_2023
krakow,kamienica,70.0,2.0,1876.0,wlasnosc_prywatna,wysoki_poziom_jakosci,1390000,listopad_2023
krakow,apartamentowiec,55.05,2.0,2022.0,wlasnosc_prywatna,,710000,listopad_2023
krakow,blok_mieszkań,36.6,2.0,1982.0,wlasnosc_prywatna,,579000,listopad_2023
krakow,apartamentowiec,48.03,2.0,2019.0,wlasnosc_prywatna,,750000,listopad_2023
krakow,,52.69,2.0,1973.0,spółdzielnia,nizki_poziom_jakosci,600000,listopad_2023
krakow,,52.7,2.0,2001.0,wlasnosc_prywatna,,699000,listopad_2023
krakow,apartamentowiec,33.4,2.0,2023.0,wlasnosc_prywatna,nizki_poziom_jakosci,670000,listopad_2023
krakow,,50.75,3.0,2022.0,wlasnosc_prywatna,,1116449,listopad_2023
krakow,apartamentowiec,32.0,1.0,2022.0,wlasnosc_prywatna,wysoki_poziom_jakosci,749000,listopad_2023
krakow,blok_mieszkań,55.0,3.0,2020.0,wlasnosc_prywatna,,820000,listopad_2023
krakow,apartamentowiec,50.69,3.0,2015.0,wlasnosc_prywatna,wysoki_poziom_jakosci,998600,listopad_2023
krakow,blok_mieszkań,63.01,3.0,2003.0,wlasnosc_prywatna,nizki_poziom_jakosci,819000,listopad_2023
krakow,blok_mieszkań,52.41,2.0,1970.0,wlasnosc_prywatna,,700000,listopad_2023
krakow,apartamentowiec,42.08,2.0,2014.0,wlasnosc_prywatna,wysoki_poziom_jakosci,699000,listopad_2023
krakow,blok_mieszkań,41.49,2.0,2015.0,wlasnosc_prywatna,,570000,listopad_2023
krakow,blok_mieszkań,53.46,2.0,2002.0,spółdzielnia,,730000,listopad_2023
krakow,blok_mieszkań,50.0,2.0,2010.0,wlasnosc_prywatna,,599000,listopad_2023
krakow,apartamentowiec,58.88,3.0,2023.0,wlasnosc_prywatna,,1201152,listopad_2023
krakow,blok_mieszkań,56.4,2.0,2004.0,wlasnosc_prywatna,,755000,listopad_2023
krakow,kamienica,35.0,2.0,,wlasnosc_prywatna,,700000,listopad_2023
krakow,kamienica,35.0,2.0,1900.0,wlasnosc_prywatna,,640000,listopad_2023
krakow,,79.0,3.0,,wlasnosc_prywatna,,1493000,listopad_2023
krakow,blok_mieszkań,34.0,2.0,1950.0,wlasnosc_prywatna,,525000,listopad_2023
krakow,blok_mieszkań,73.74,4.0,1989.0,wlasnosc_prywatna,nizki_poziom_jakosci,960000,listopad_2023
krakow,blok_mieszkań,75.0,3.0,,wlasnosc_prywatna,nizki_poziom_jakosci,1200000,listopad_2023
krakow,blok_mieszkań,45.0,2.0,1970.0,wlasnosc_prywatna,,549000,listopad_2023
krakow,blok_mieszkań,51.55,3.0,2020.0,wlasnosc_prywatna,wysoki_poziom_jakosci,856000,listopad_2023
krakow,blok_mieszkań,57.0,3.0,2009.0,wlasnosc_prywatna,,798000,listopad_2023
krakow,kamienica,49.0,2.0,,wlasnosc_prywatna,,1000000,listopad_2023
krakow,kamienica,75.0,3.0,1920.0,wlasnosc_prywatna,,1350000,listopad_2023
krakow,blok_mieszkań,28.45,1.0,2014.0,wlasnosc_prywatna,wysoki_poziom_jakosci,439000,listopad_2023
krakow,kamienica,40.0,2.0,1908.0,wlasnosc_prywatna,wysoki_poziom_jakosci,772000,listopad_2023
krakow,kamienica,61.15,3.0,,wlasnosc_prywatna,,1350000,listopad_2023
krakow,kamienica,59.0,2.0,1950.0,wlasnosc_prywatna,,958900,listopad_2023
krakow,blok_mieszkań,51.2,2.0,1984.0,wlasnosc_prywatna,,648000,listopad_2023
krakow,blok_mieszkań,69.0,3.0,1955.0,wlasnosc_prywatna,nizki_poziom_jakosci,749000,listopad_2023
krakow,blok_mieszkań,38.06,2.0,2022.0,wlasnosc_prywatna,wysoki_poziom_jakosci,645000,listopad_2023
krakow,apartamentowiec,49.16,2.0,2007.0,wlasnosc_prywatna,,720000,listopad_2023
krakow,blok_mieszkań,57.0,4.0,1970.0,wlasnosc_prywatna,nizki_poziom_jakosci,600000,listopad_2023
krakow,blok_mieszkań,73.74,4.0,1989.0,wlasnosc_prywatna,,960000,listopad_2023
krakow,blok_mieszkań,60.32,2.0,1960.0,wlasnosc_prywatna,nizki_poziom_jakosci,698000,listopad_2023
krakow,blok_mieszkań,49.0,2.0,2008.0,wlasnosc_prywatna,,720000,listopad_2023
krakow,blok_mieszkań,80.0,3.0,2012.0,wlasnosc_prywatna,wysoki_poziom_jakosci,1150000,listopad_2023
krakow,,58.0,3.0,2018.0,wlasnosc_prywatna,,860000,listopad_2023
krakow,,61.73,3.0,2009.0,wlasnosc_prywatna,,1050000,listopad_2023
krakow,blok_mieszkań,47.88,2.0,2022.0,wlasnosc_prywatna,,699000,listopad_2023
krakow,apartamentowiec,62.28,3.0,2022.0,wlasnosc_prywatna,,1550000,listopad_2023
krakow,kamienica,77.3,4.0,,wlasnosc_prywatna,,1325095,listopad_2023
krakow,kamienica,35.62,2.0,,wlasnosc_prywatna,,605275,listopad_2023
krakow,apartamentowiec,38.0,2.0,1960.0,wlasnosc_prywatna,wysoki_poziom_jakosci,640000,listopad_2023
krakow,blok_mieszkań,39.2,2.0,1969.0,wlasnosc_prywatna,nizki_poziom_jakosci,515000,listopad_2023
krakow,,65.05,3.0,2022.0,wlasnosc_prywatna,wysoki_poziom_jakosci,972782,listopad_2023
krakow,blok_mieszkań,57.13,4.0,2010.0,wlasnosc_prywatna,,990000,listopad_2023
krakow,apartamentowiec,80.0,3.0,2017.0,wlasnosc_prywatna,,1690000,listopad_2023
krakow,blok_mieszkań,71.68,4.0,2018.0,wlasnosc_prywatna,wysoki_poziom_jakosci,1250000,listopad_2023
krakow,blok_mieszkań,54.27,2.0,2001.0,wlasnosc_prywatna,,729000,listopad_2023
krakow,blok_mieszkań,58.5,2.0,1990.0,wlasnosc_prywatna,,715000,listopad_2023
krakow,blok_mieszkań,35.41,2.0,1980.0,wlasnosc_prywatna,wysoki_poziom_jakosci,599000,listopad_2023
krakow,kamienica,35.0,2.0,1930.0,wlasnosc_prywatna,,700000,listopad_2023
krakow,blok_mieszkań,56.97,2.0,2008.0,wlasnosc_prywatna,,680000,listopad_2023
krakow,,57.57,3.0,2019.0,wlasnosc_prywatna,,870000,listopad_2023
krakow,kamienica,40.0,2.0,1908.0,wlasnosc_prywatna,wysoki_poziom_jakosci,772000,listopad_2023
krakow,blok_mieszkań,28.16,1.0,2008.0,wlasnosc_prywatna,,449000,listopad_2023
krakow,apartamentowiec,44.88,3.0,2021.0,wlasnosc_prywatna,,715500,listopad_2023
krakow,apartamentowiec,50.75,3.0,2023.0,wlasnosc_prywatna,,1116449,listopad_2023
krakow,,37.8,2.0,2022.0,wlasnosc_prywatna,,678410,listopad_2023
krakow,blok_mieszkań,52.0,2.0,1992.0,wlasnosc_prywatna,,1100000,listopad_2023
krakow,,63.0,3.0,,wlasnosc_prywatna,,1130000,listopad_2023
krakow,blok_mieszkań,63.0,3.0,1983.0,wlasnosc_prywatna,,798000,listopad_2023
krakow,,45.66,2.0,2021.0,wlasnosc_prywatna,,684889,listopad_2023
krakow,blok_mieszkań,38.0,2.0,1976.0,wlasnosc_prywatna,nizki_poziom_jakosci,529000,listopad_2023
krakow,apartamentowiec,63.25,3.0,2016.0,wlasnosc_prywatna,wysoki_poziom_jakosci,1170000,listopad_2023
krakow,,57.0,3.0,2009.0,wlasnosc_prywatna,wysoki_poziom_jakosci,855000,listopad_2023
krakow,blok_mieszkań,71.6,4.0,1984.0,wlasnosc_prywatna,nizki_poziom_jakosci,930000,listopad_2023
krakow,blok_mieszkań,69.0,3.0,1950.0,wlasnosc_prywatna,nizki_poziom_jakosci,765000,listopad_2023
krakow,blok_mieszkań,49.0,2.0,2016.0,wlasnosc_prywatna,wysoki_poziom_jakosci,699000,listopad_2023
krakow,apartamentowiec,67.07,3.0,2013.0,wlasnosc_prywatna,,850000,listopad_2023
krakow,kamienica,42.98,2.0,1893.0,wlasnosc_prywatna,,820000,listopad_2023
krakow,blok_mieszkań,47.5,3.0,1979.0,wlasnosc_prywatna,,760000,listopad_2023
krakow,apartamentowiec,66.79,3.0,2023.0,wlasnosc_prywatna,,915023,listopad_2023
krakow,apartamentowiec,65.39,3.0,2023.0,wlasnosc_prywatna,,902000,listopad_2023
krakow,apartamentowiec,61.69,3.0,2023.0,wlasnosc_prywatna,,851322,listopad_2023
krakow,apartamentowiec,48.69,2.0,2023.0,wlasnosc_prywatna,,710870,listopad_2023
krakow,apartamentowiec,110.04,4.0,2023.0,wlasnosc_prywatna,,1562568,listopad_2023
krakow,blok_mieszkań,39.15,2.0,2022.0,wlasnosc_prywatna,,670000,listopad_2023
krakow,blok_mieszkań,90.0,4.0,1993.0,wlasnosc_prywatna,,1200000,listopad_2023
krakow,blok_mieszkań,34.0,1.0,1987.0,spółdzielnia,,439000,listopad_2023
krakow,,100.0,4.0,,wlasnosc_prywatna,,1550000,listopad_2023
krakow,blok_mieszkań,63.0,3.0,1964.0,wlasnosc_prywatna,nizki_poziom_jakosci,819000,listopad_2023
krakow,apartamentowiec,63.0,2.0,2009.0,wlasnosc_prywatna,wysoki_poziom_jakosci,1450000,listopad_2023
krakow,kamienica,40.0,2.0,1908.0,wlasnosc_prywatna,,772000,listopad_2023
krakow,blok_mieszkań,60.28,3.0,2006.0,wlasnosc_prywatna,wysoki_poziom_jakosci,1100000,listopad_2023
krakow,blok_mieszkań,31.46,1.0,2013.0,wlasnosc_prywatna,,480000,listopad_2023
krakow,apartamentowiec,33.4,2.0,,wlasnosc_prywatna,,600000,listopad_2023
krakow,apartamentowiec,46.76,2.0,2022.0,wlasnosc_prywatna,wysoki_poziom_jakosci,969000,listopad_2023
krakow,blok_mieszkań,54.44,2.0,1992.0,wlasnosc_prywatna,nizki_poziom_jakosci,679000,listopad_2023
krakow,blok_mieszkań,75.0,3.0,,wlasnosc_prywatna,,1200000,listopad_2023
krakow,kamienica,40.0,2.0,1908.0,wlasnosc_prywatna,,775000,listopad_2023
krakow,blok_mieszkań,37.48,2.0,1968.0,spółdzielnia,nizki_poziom_jakosci,612000,listopad_2023
krakow,blok_mieszkań,44.79,2.0,2020.0,wlasnosc_prywatna,,850000,listopad_2023
krakow,blok_mieszkań,33.4,2.0,2021.0,wlasnosc_prywatna,,600000,listopad_2023
krakow,blok_mieszkań,51.92,2.0,2007.0,wlasnosc_prywatna,,790000,listopad_2023
krakow,blok_mieszkań,34.0,1.0,1980.0,spółdzielnia,,439000,listopad_2023
krakow,apartamentowiec,61.72,3.0,2020.0,wlasnosc_prywatna,,770000,listopad_2023
krakow,,68.0,3.0,1900.0,wlasnosc_prywatna,nizki_poziom_jakosci,1079000,listopad_2023
krakow,apartamentowiec,85.0,4.0,2023.0,wlasnosc_prywatna,,977500,listopad_2023
krakow,,67.3,3.0,,wlasnosc_prywatna,wysoki_poziom_jakosci,1240000,listopad_2023
krakow,,46.19,2.0,2006.0,wlasnosc_prywatna,nizki_poziom_jakosci,690000,listopad_2023
krakow,blok_mieszkań,99.13,3.0,2008.0,wlasnosc_prywatna,wysoki_poziom_jakosci,1385000,listopad_2023
krakow,apartamentowiec,42.62,2.0,2010.0,wlasnosc_prywatna,nizki_poziom_jakosci,590000,listopad_2023
krakow,blok_mieszkań,71.09,3.0,2017.0,wlasnosc_prywatna,,1422000,listopad_2023
krakow,apartamentowiec,68.0,4.0,2010.0,wlasnosc_prywatna,nizki_poziom_jakosci,960000,listopad_2023
krakow,kamienica,36.0,2.0,1930.0,wlasnosc_prywatna,,805500,listopad_2023
krakow,blok_mieszkań,63.0,3.0,1983.0,wlasnosc_prywatna,nizki_poziom_jakosci,819000,listopad_2023
krakow,blok_mieszkań,49.53,2.0,2003.0,wlasnosc_prywatna,,790000,listopad_2023
krakow,apartamentowiec,58.0,3.0,2018.0,wlasnosc_prywatna,,835000,listopad_2023
krakow,blok_mieszkań,80.0,3.0,2020.0,wlasnosc_prywatna,,1175000,listopad_2023
krakow,blok_mieszkań,50.0,3.0,1970.0,spółdzielnia,nizki_poziom_jakosci,539000,listopad_2023
krakow,blok_mieszkań,34.0,2.0,2009.0,wlasnosc_prywatna,,539000,listopad_2023
krakow,kamienica,38.0,2.0,1930.0,wlasnosc_prywatna,wysoki_poziom_jakosci,443000,listopad_2023
krakow,blok_mieszkań,66.0,3.0,1970.0,wlasnosc_prywatna,,985000,listopad_2023
krakow,apartamentowiec,40.18,2.0,2020.0,wlasnosc_prywatna,wysoki_poziom_jakosci,929000,listopad_2023
krakow,blok_mieszkań,75.0,3.0,,wlasnosc_prywatna,,1280000,listopad_2023
krakow,kamienica,83.15,3.0,,wlasnosc_prywatna,,1500000,listopad_2023
krakow,apartamentowiec,55.68,2.0,2009.0,wlasnosc_prywatna,wysoki_poziom_jakosci,949000,listopad_2023
krakow,,25.7,1.0,1969.0,wlasnosc_prywatna,,294500,listopad_2023
krakow,apartamentowiec,44.0,2.0,2001.0,wlasnosc_prywatna,,649000,listopad_2023
krakow,,72.5,4.0,1989.0,wlasnosc_prywatna,,727500,listopad_2023
krakow,blok_mieszkań,40.0,3.0,2017.0,wlasnosc_prywatna,,715000,listopad_2023
krakow,,70.66,3.0,,wlasnosc_prywatna,,1090000,listopad_2023
krakow,apartamentowiec,45.24,2.0,2016.0,wlasnosc_prywatna,wysoki_poziom_jakosci,723900,listopad_2023
krakow,kamienica,49.1,2.0,1911.0,wlasnosc_prywatna,,979000,listopad_2023
krakow,blok_mieszkań,67.0,3.0,1999.0,wlasnosc_prywatna,,1130000,listopad_2023
krakow,,64.0,3.0,1987.0,wlasnosc_prywatna,,699000,listopad_2023
krakow,blok_mieszkań,98.84,4.0,2016.0,wlasnosc_prywatna,wysoki_poziom_jakosci,1199000,listopad_2023
krakow,blok_mieszkań,69.15,3.0,2016.0,wlasnosc_prywatna,wysoki_poziom_jakosci,919000,listopad_2023
krakow,blok_mieszkań,73.74,4.0,1989.0,wlasnosc_prywatna,nizki_poziom_jakosci,950000,listopad_2023
krakow,blok_mieszkań,47.5,3.0,1979.0,wlasnosc_prywatna,,760000,listopad_2023
krakow,blok_mieszkań,90.0,4.0,,wlasnosc_prywatna,,1399900,listopad_2023
krakow,,67.0,3.0,,wlasnosc_prywatna,,1500000,listopad_2023
krakow,,75.0,3.0,,wlasnosc_prywatna,,1500000,listopad_2023
krakow,blok_mieszkań,36.25,2.0,2001.0,wlasnosc_prywatna,,635000,listopad_2023
krakow,,52.0,2.0,,wlasnosc_prywatna,,750000,listopad_2023
krakow,blok_mieszkań,33.0,1.0,2000.0,wlasnosc_prywatna,,430000,listopad_2023
krakow,blok_mieszkań,58.71,3.0,2022.0,wlasnosc_prywatna,,998000,listopad_2023
krakow,blok_mieszkań,46.76,2.0,2022.0,wlasnosc_prywatna,,1100000,listopad_2023
krakow,blok_mieszkań,27.5,1.0,2023.0,wlasnosc_prywatna,,409000,listopad_2023
krakow,blok_mieszkań,63.0,3.0,1983.0,wlasnosc_prywatna,,819000,listopad_2023
krakow,apartamentowiec,33.4,2.0,2021.0,wlasnosc_prywatna,wysoki_poziom_jakosci,600000,listopad_2023
krakow,,76.79,3.0,1965.0,wlasnosc_prywatna,,849000,listopad_2023
krakow,kamienica,40.0,2.0,1908.0,wlasnosc_prywatna,nizki_poziom_jakosci,772000,listopad_2023
krakow,,66.3,4.0,1975.0,spółdzielnia,,858000,listopad_2023
krakow,blok_mieszkań,70.0,3.0,2020.0,wlasnosc_prywatna,,865000,listopad_2023
krakow,blok_mieszkań,33.46,2.0,,wlasnosc_prywatna,,525000,listopad_2023
krakow,blok_mieszkań,53.7,3.0,2019.0,wlasnosc_prywatna,,749000,listopad_2023
krakow,blok_mieszkań,75.3,4.0,2016.0,wlasnosc_prywatna,wysoki_poziom_jakosci,1190000,listopad_2023
krakow,apartamentowiec,62.11,3.0,2018.0,wlasnosc_prywatna,,1119000,listopad_2023
krakow,kamienica,60.25,2.0,1876.0,wlasnosc_prywatna,nizki_poziom_jakosci,990000,listopad_2023
krakow,apartamentowiec,39.15,2.0,2022.0,wlasnosc_prywatna,,670000,listopad_2023
krakow,blok_mieszkań,48.0,2.0,1999.0,wlasnosc_prywatna,nizki_poziom_jakosci,690000,listopad_2023
krakow,kamienica,80.0,3.0,1906.0,wlasnosc_prywatna,,1440000,listopad_2023
krakow,apartamentowiec,117.4,4.0,2010.0,wlasnosc_prywatna,wysoki_poziom_jakosci,1550000,listopad_2023
krakow,blok_mieszkań,120.5,4.0,2000.0,wlasnosc_prywatna,,1399000,listopad_2023
krakow,kamienica,40.11,2.0,1908.0,wlasnosc_prywatna,,772000,listopad_2023
krakow,kamienica,40.0,2.0,1908.0,wlasnosc_prywatna,,772000,listopad_2023
krakow,apartamentowiec,56.15,2.0,2008.0,wlasnosc_prywatna,,1123000,listopad_2023
krakow,kamienica,40.0,2.0,1908.0,wlasnosc_prywatna,,772000,listopad_2023
krakow,blok_mieszkań,53.75,2.0,1999.0,wlasnosc_prywatna,,650000,listopad_2023
krakow,,100.0,4.0,2000.0,wlasnosc_prywatna,,850000,listopad_2023
krakow,apartamentowiec,46.0,2.0,2013.0,wlasnosc_prywatna,,890000,listopad_2023
krakow,blok_mieszkań,64.3,3.0,1988.0,wlasnosc_prywatna,,747000,listopad_2023
krakow,blok_mieszkań,36.71,2.0,1970.0,wlasnosc_prywatna,,459000,listopad_2023
krakow,blok_mieszkań,66.4,3.0,1995.0,spółdzielnia,nizki_poziom_jakosci,769000,listopad_2023
krakow,blok_mieszkań,63.88,4.0,2023.0,wlasnosc_prywatna,,881544,listopad_2023
krakow,,68.0,3.0,,wlasnosc_prywatna,,980000,listopad_2023
krakow,kamienica,84.0,4.0,1930.0,wlasnosc_prywatna,,1350000,listopad_2023
krakow,blok_mieszkań,62.0,3.0,2023.0,wlasnosc_prywatna,,1299000,listopad_2023
krakow,blok_mieszkań,31.5,1.0,2023.0,wlasnosc_prywatna,,679000,listopad_2023
krakow,blok_mieszkań,31.5,1.0,2023.0,wlasnosc_prywatna,,679000,listopad_2023
krakow,blok_mieszkań,31.5,1.0,2023.0,wlasnosc_prywatna,,679000,listopad_2023
krakow,blok_mieszkań,32.84,2.0,2022.0,wlasnosc_prywatna,,530000,listopad_2023
krakow,blok_mieszkań,99.13,3.0,2008.0,wlasnosc_prywatna,,1385000,listopad_2023
krakow,,90.79,5.0,2023.0,wlasnosc_prywatna,,910000,listopad_2023
krakow,apartamentowiec,79.0,4.0,2011.0,wlasnosc_prywatna,wysoki_poziom_jakosci,1260000,listopad_2023
krakow,apartamentowiec,67.51,4.0,2022.0,wlasnosc_prywatna,,1032903,listopad_2023
krakow,,32.84,2.0,,wlasnosc_prywatna,,510000,listopad_2023
krakow,blok_mieszkań,37.86,2.0,,wlasnosc_prywatna,nizki_poziom_jakosci,499000,listopad_2023
krakow,blok_mieszkań,69.92,3.0,2022.0,wlasnosc_prywatna,,922944,listopad_2023
krakow,apartamentowiec,120.0,4.0,2011.0,wlasnosc_prywatna,,980000,listopad_2023
krakow,,74.0,4.0,1980.0,wlasnosc_prywatna,,949999,listopad_2023
krakow,blok_mieszkań,62.43,3.0,2007.0,wlasnosc_prywatna,,660000,listopad_2023
krakow,blok_mieszkań,66.0,3.0,,spółdzielnia,,770000,listopad_2023
krakow,blok_mieszkań,41.84,2.0,2023.0,wlasnosc_prywatna,,690360,listopad_2023
krakow,blok_mieszkań,69.0,3.0,2010.0,wlasnosc_prywatna,wysoki_poziom_jakosci,899000,listopad_2023
krakow,,48.37,2.0,2015.0,wlasnosc_prywatna,,899000,listopad_2023
krakow,blok_mieszkań,68.15,3.0,1956.0,wlasnosc_prywatna,,725000,listopad_2023
krakow,blok_mieszkań,53.74,2.0,1999.0,wlasnosc_prywatna,nizki_poziom_jakosci,645000,listopad_2023
krakow,blok_mieszkań,58.37,3.0,2012.0,wlasnosc_prywatna,,839000,listopad_2023
krakow,apartamentowiec,46.2,3.0,2014.0,wlasnosc_prywatna,,870000,listopad_2023
krakow,,40.0,3.0,1960.0,wlasnosc_prywatna,nizki_poziom_jakosci,490000,listopad_2023
