miasto,rodzaj_zabudowy,metry_kwadratowe,ilosc_pokojow,rok_zabudowy,rodzaj_wlasnosci,stan_mieszkania,wartosc,okres
szczecin,blok_mieszkań,51.8,3.0,1980.0,spółdzielnia,wysoki_poziom_jakosci,582000,styczen_2024
szczecin,kamienica,34.0,2.0,1920.0,wlasnosc_prywatna,,315000,styczen_2024
szczecin,blok_mieszkań,48.0,3.0,,wlasnosc_prywatna,wysoki_poziom_jakosci,469000,styczen_2024
szczecin,kamienica,34.0,2.0,1930.0,wlasnosc_prywatna,wysoki_poziom_jakosci,318000,styczen_2024
szczecin,blok_mieszkań,54.2,3.0,1962.0,wlasnosc_prywatna,nizki_poziom_jakosci,435000,styczen_2024
szczecin,apartamentowiec,76.0,3.0,2012.0,wlasnosc_prywatna,wysoki_poziom_jakosci,915000,styczen_2024
szczecin,kamienica,34.0,2.0,1930.0,wlasnosc_prywatna,wysoki_poziom_jakosci,318000,styczen_2024
szczecin,blok_mieszkań,42.2,2.0,1979.0,spółdzielnia,nizki_poziom_jakosci,350000,styczen_2024
szczecin,blok_mieszkań,27.7,1.0,1962.0,wlasnosc_prywatna,,279000,styczen_2024
szczecin,blok_mieszkań,50.0,2.0,2013.0,wlasnosc_prywatna,,560000,styczen_2024
szczecin,blok_mieszkań,43.74,2.0,2018.0,wlasnosc_prywatna,wysoki_poziom_jakosci,575000,styczen_2024
szczecin,kamienica,38.8,2.0,1935.0,wlasnosc_prywatna,,419000,styczen_2024
szczecin,blok_mieszkań,50.0,2.0,2008.0,wlasnosc_prywatna,wysoki_poziom_jakosci,550000,styczen_2024
szczecin,kamienica,71.84,3.0,1920.0,wlasnosc_prywatna,wysoki_poziom_jakosci,650000,styczen_2024
szczecin,apartamentowiec,65.09,3.0,2017.0,wlasnosc_prywatna,wysoki_poziom_jakosci,999000,styczen_2024
szczecin,blok_mieszkań,36.6,2.0,1990.0,spółdzielnia,,350000,styczen_2024
szczecin,blok_mieszkań,36.6,2.0,1990.0,spółdzielnia,wysoki_poziom_jakosci,350000,styczen_2024
szczecin,kamienica,42.79,2.0,1930.0,wlasnosc_prywatna,nizki_poziom_jakosci,290000,styczen_2024
