miasto,rodzaj_zabudowy,metry_kwadratowe,ilosc_pokojow,rok_zabudowy,rodzaj_wlasnosci,stan_mieszkania,wartosc,okres
szczecin,,67.84,3.0,2008.0,wlasnosc_prywatna,,750000,wrzesien_2023
szczecin,blok_mieszkań,46.01,2.0,1953.0,wlasnosc_prywatna,nizki_poziom_jakosci,279000,wrzesien_2023
szczecin,blok_mieszkań,32.85,2.0,1939.0,wlasnosc_prywatna,wysoki_poziom_jakosci,369000,wrzesien_2023
szczecin,blok_mieszkań,63.77,3.0,1939.0,wlasnosc_prywatna,wysoki_poziom_jakosci,699000,wrzesien_2023
szczecin,blok_mieszkań,75.0,4.0,1980.0,wlasnosc_prywatna,,549000,wrzesien_2023
szczecin,kamienica,100.5,3.0,1920.0,wlasnosc_prywatna,nizki_poziom_jakosci,499000,wrzesien_2023
szczecin,blok_mieszkań,44.7,3.0,1940.0,wlasnosc_prywatna,nizki_poziom_jakosci,329000,wrzesien_2023
szczecin,kamienica,53.0,2.0,1904.0,wlasnosc_prywatna,wysoki_poziom_jakosci,339000,wrzesien_2023
szczecin,,44.74,3.0,,wlasnosc_prywatna,nizki_poziom_jakosci,332000,wrzesien_2023
szczecin,kamienica,51.09,2.0,1920.0,wlasnosc_prywatna,nizki_poziom_jakosci,289000,wrzesien_2023
szczecin,,115.0,4.0,,wlasnosc_prywatna,,549000,wrzesien_2023
szczecin,kamienica,64.96,2.0,1930.0,wlasnosc_prywatna,nizki_poziom_jakosci,499000,wrzesien_2023
szczecin,blok_mieszkań,32.3,2.0,1960.0,wlasnosc_prywatna,nizki_poziom_jakosci,255000,wrzesien_2023
szczecin,kamienica,125.16,5.0,1930.0,wlasnosc_prywatna,,799000,wrzesien_2023
szczecin,kamienica,46.79,2.0,1920.0,wlasnosc_prywatna,,429000,wrzesien_2023
szczecin,,48.16,2.0,,wlasnosc_prywatna,,339000,wrzesien_2023
szczecin,,48.16,2.0,,wlasnosc_prywatna,,339000,wrzesien_2023
szczecin,blok_mieszkań,68.4,3.0,1996.0,wlasnosc_prywatna,nizki_poziom_jakosci,549000,wrzesien_2023
szczecin,apartamentowiec,52.6,2.0,2008.0,wlasnosc_prywatna,wysoki_poziom_jakosci,450000,wrzesien_2023
szczecin,kamienica,103.46,5.0,1905.0,wlasnosc_prywatna,wysoki_poziom_jakosci,850000,wrzesien_2023
szczecin,kamienica,107.5,4.0,1898.0,wlasnosc_prywatna,,780000,wrzesien_2023
szczecin,kamienica,64.25,2.0,1930.0,wlasnosc_prywatna,nizki_poziom_jakosci,499000,wrzesien_2023
szczecin,blok_mieszkań,89.0,4.0,1920.0,wlasnosc_prywatna,,584000,wrzesien_2023
szczecin,blok_mieszkań,70.52,3.0,1970.0,wlasnosc_prywatna,wysoki_poziom_jakosci,599000,wrzesien_2023
szczecin,apartamentowiec,63.14,3.0,2018.0,wlasnosc_prywatna,wysoki_poziom_jakosci,699000,wrzesien_2023
szczecin,kamienica,78.6,3.0,1929.0,wlasnosc_prywatna,wysoki_poziom_jakosci,440000,wrzesien_2023
szczecin,apartamentowiec,76.02,4.0,2022.0,wlasnosc_prywatna,wysoki_poziom_jakosci,850000,wrzesien_2023
szczecin,kamienica,104.7,5.0,1940.0,wlasnosc_prywatna,wysoki_poziom_jakosci,599900,wrzesien_2023
szczecin,blok_mieszkań,47.0,3.0,1930.0,wlasnosc_prywatna,nizki_poziom_jakosci,339000,wrzesien_2023
szczecin,blok_mieszkań,28.9,1.0,1973.0,spółdzielnia,nizki_poziom_jakosci,249000,wrzesien_2023
szczecin,kamienica,76.04,4.0,1900.0,wlasnosc_prywatna,,550000,wrzesien_2023
szczecin,kamienica,58.41,2.0,1940.0,wlasnosc_prywatna,nizki_poziom_jakosci,299000,wrzesien_2023
szczecin,kamienica,52.14,2.0,1954.0,wlasnosc_prywatna,,489000,wrzesien_2023
szczecin,blok_mieszkań,50.0,2.0,1991.0,wlasnosc_prywatna,,490000,wrzesien_2023
szczecin,blok_mieszkań,67.84,3.0,2008.0,wlasnosc_prywatna,wysoki_poziom_jakosci,758000,wrzesien_2023
szczecin,blok_mieszkań,46.7,3.0,1976.0,wlasnosc_prywatna,nizki_poziom_jakosci,399000,wrzesien_2023
szczecin,kamienica,39.19,2.0,1935.0,wlasnosc_prywatna,,270000,wrzesien_2023
szczecin,,65.8,3.0,2008.0,wlasnosc_prywatna,,599000,wrzesien_2023
