miasto,rodzaj_zabudowy,metry_kwadratowe,ilosc_pokojow,rok_zabudowy,rodzaj_wlasnosci,stan_mieszkania,wartosc,okres
szczecin,kamienica,45.83,2.0,1920.0,wlasnosc_prywatna,wysoki_poziom_jakosci,545000,marzec_2024
szczecin,,65.01,3.0,2009.0,wlasnosc_prywatna,,775000,marzec_2024
szczecin,blok_mieszkań,31.0,1.0,2023.0,wlasnosc_prywatna,,440000,marzec_2024
szczecin,kamienica,43.68,2.0,1935.0,wlasnosc_prywatna,,365000,marzec_2024
szczecin,apartamentowiec,28.74,1.0,2021.0,wlasnosc_prywatna,wysoki_poziom_jakosci,392370,marzec_2024
szczecin,,51.94,2.0,2019.0,wlasnosc_prywatna,,640000,marzec_2024
szczecin,blok_mieszkań,59.6,2.0,,wlasnosc_prywatna,,625000,marzec_2024
szczecin,,74.0,3.0,,wlasnosc_prywatna,,645000,marzec_2024
szczecin,,35.4,2.0,,spółdzielnia,,345000,marzec_2024
szczecin,,63.0,3.0,,spółdzielnia,,510000,marzec_2024
szczecin,,65.76,5.0,1930.0,wlasnosc_prywatna,,510000,marzec_2024
szczecin,,74.89,3.0,1992.0,spółdzielnia,,729000,marzec_2024
szczecin,,42.18,2.0,2011.0,wlasnosc_prywatna,,575000,marzec_2024
szczecin,,53.96,2.0,2003.0,wlasnosc_prywatna,,599000,marzec_2024
szczecin,,65.56,2.0,1930.0,wlasnosc_prywatna,,667000,marzec_2024
szczecin,,85.0,3.0,1920.0,wlasnosc_prywatna,,599000,marzec_2024
szczecin,,54.0,2.0,2005.0,wlasnosc_prywatna,,479000,marzec_2024
szczecin,,56.52,3.0,1978.0,wlasnosc_prywatna,,449000,marzec_2024
szczecin,,65.09,3.0,1872.0,wlasnosc_prywatna,,329000,marzec_2024
szczecin,,76.0,4.0,,wlasnosc_prywatna,nizki_poziom_jakosci,499000,marzec_2024
szczecin,,67.62,3.0,1930.0,wlasnosc_prywatna,,730000,marzec_2024
szczecin,,56.15,2.0,2019.0,wlasnosc_prywatna,,720000,marzec_2024
szczecin,,33.9,2.0,2023.0,wlasnosc_prywatna,,429900,marzec_2024
szczecin,,31.0,1.0,2022.0,wlasnosc_prywatna,,530000,marzec_2024
szczecin,,30.2,1.0,2001.0,wlasnosc_prywatna,,379000,marzec_2024
szczecin,,33.4,2.0,1960.0,wlasnosc_prywatna,,372900,marzec_2024
szczecin,,84.0,4.0,2023.0,wlasnosc_prywatna,,850000,marzec_2024
szczecin,,64.0,3.0,2023.0,wlasnosc_prywatna,,620000,marzec_2024
szczecin,,33.59,1.0,2021.0,wlasnosc_prywatna,,559000,marzec_2024
szczecin,,56.0,3.0,1978.0,wlasnosc_prywatna,nizki_poziom_jakosci,439000,marzec_2024
szczecin,,30.4,2.0,2017.0,wlasnosc_prywatna,,349000,marzec_2024
szczecin,,30.65,1.0,1900.0,wlasnosc_prywatna,,310000,marzec_2024
szczecin,,35.4,2.0,2023.0,wlasnosc_prywatna,,460000,marzec_2024
szczecin,,56.15,3.0,2012.0,wlasnosc_prywatna,,689000,marzec_2024
szczecin,,80.45,4.0,,wlasnosc_prywatna,,619000,marzec_2024
szczecin,,140.0,4.0,1886.0,wlasnosc_prywatna,,799000,marzec_2024
szczecin,,119.81,4.0,1920.0,wlasnosc_prywatna,nizki_poziom_jakosci,629000,marzec_2024
szczecin,,35.1,2.0,1990.0,wlasnosc_prywatna,,399000,marzec_2024
szczecin,,37.0,2.0,2001.0,wlasnosc_prywatna,,399000,marzec_2024
szczecin,,60.36,3.0,2018.0,wlasnosc_prywatna,,890000,marzec_2024
szczecin,,51.0,2.0,1959.0,wlasnosc_prywatna,,455000,marzec_2024
szczecin,,134.85,5.0,1920.0,wlasnosc_prywatna,,1099000,marzec_2024
szczecin,,70.3,3.0,1988.0,wlasnosc_prywatna,,699000,marzec_2024
szczecin,,63.1,3.0,1986.0,spółdzielnia,,649999,marzec_2024
szczecin,,53.0,3.0,2019.0,wlasnosc_prywatna,,748680,marzec_2024
szczecin,,86.46,4.0,2023.0,wlasnosc_prywatna,,811000,marzec_2024
szczecin,,114.0,5.0,,wlasnosc_prywatna,,1229000,marzec_2024
szczecin,,57.0,2.0,,spółdzielnia,,399000,marzec_2024
szczecin,,131.0,4.0,1921.0,wlasnosc_prywatna,,649000,marzec_2024
szczecin,,150.0,5.0,1992.0,spółdzielnia,,940000,marzec_2024
szczecin,,71.0,3.0,1940.0,wlasnosc_prywatna,,550000,marzec_2024
szczecin,,54.5,3.0,1967.0,wlasnosc_prywatna,,460000,marzec_2024
szczecin,,114.1,4.0,2016.0,wlasnosc_prywatna,,1203600,marzec_2024
szczecin,,78.32,3.0,2018.0,wlasnosc_prywatna,,935000,marzec_2024
szczecin,,62.0,3.0,1992.0,spółdzielnia,,599000,marzec_2024
szczecin,,56.7,2.0,1994.0,spółdzielnia,,560000,marzec_2024
szczecin,,76.0,3.0,,wlasnosc_prywatna,nizki_poziom_jakosci,380000,marzec_2024
szczecin,,51.49,3.0,1930.0,wlasnosc_prywatna,,509000,marzec_2024
szczecin,,33.14,2.0,1935.0,wlasnosc_prywatna,,299000,marzec_2024
szczecin,,53.0,2.0,1918.0,wlasnosc_prywatna,,429000,marzec_2024
szczecin,,49.71,2.0,1935.0,wlasnosc_prywatna,,469000,marzec_2024
szczecin,,60.0,2.0,,wlasnosc_prywatna,nizki_poziom_jakosci,500000,marzec_2024
szczecin,,48.0,3.0,,wlasnosc_prywatna,,655000,marzec_2024
szczecin,,63.6,3.0,2000.0,spółdzielnia,,619000,marzec_2024
szczecin,,51.5,2.0,1960.0,wlasnosc_prywatna,nizki_poziom_jakosci,390000,marzec_2024
szczecin,,82.0,5.0,,wlasnosc_prywatna,,495000,marzec_2024
szczecin,,54.0,2.0,,wlasnosc_prywatna,nizki_poziom_jakosci,359000,marzec_2024
szczecin,,83.75,4.0,,wlasnosc_prywatna,,700000,marzec_2024
szczecin,,86.0,4.0,1992.0,spółdzielnia,,779000,marzec_2024
szczecin,,113.08,5.0,1939.0,wlasnosc_prywatna,wysoki_poziom_jakosci,629000,marzec_2024
szczecin,,63.4,3.0,,wlasnosc_prywatna,,499000,marzec_2024
szczecin,,28.74,1.0,2021.0,wlasnosc_prywatna,,392370,marzec_2024
szczecin,kamienica,54.27,2.0,1950.0,wlasnosc_prywatna,nizki_poziom_jakosci,420000,marzec_2024
szczecin,,37.0,2.0,,wlasnosc_prywatna,,580000,marzec_2024
szczecin,,126.6,4.0,,wlasnosc_prywatna,,624600,marzec_2024
szczecin,,109.0,4.0,,wlasnosc_prywatna,,1199000,marzec_2024
szczecin,,29.0,1.0,,spółdzielnia,,289000,marzec_2024
szczecin,blok_mieszkań,36.45,2.0,1970.0,spółdzielnia,wysoki_poziom_jakosci,450000,marzec_2024
szczecin,blok_mieszkań,38.69,2.0,2001.0,wlasnosc_prywatna,,449000,marzec_2024
szczecin,kamienica,59.0,2.0,1920.0,wlasnosc_prywatna,nizki_poziom_jakosci,489000,marzec_2024
szczecin,kamienica,62.71,2.0,1930.0,wlasnosc_prywatna,wysoki_poziom_jakosci,379000,marzec_2024
szczecin,kamienica,46.8,2.0,1910.0,wlasnosc_prywatna,,409000,marzec_2024
szczecin,blok_mieszkań,69.0,3.0,2019.0,wlasnosc_prywatna,wysoki_poziom_jakosci,780000,marzec_2024
szczecin,,53.3,3.0,1967.0,wlasnosc_prywatna,,450000,marzec_2024
szczecin,blok_mieszkań,68.91,3.0,2000.0,wlasnosc_prywatna,,599000,marzec_2024
szczecin,,61.71,3.0,1937.0,wlasnosc_prywatna,,599000,marzec_2024
szczecin,blok_mieszkań,30.2,1.0,1980.0,wlasnosc_prywatna,nizki_poziom_jakosci,370000,marzec_2024
szczecin,apartamentowiec,37.8,2.0,2019.0,wlasnosc_prywatna,wysoki_poziom_jakosci,490000,marzec_2024
szczecin,kamienica,58.0,3.0,1930.0,spółdzielnia,,579000,marzec_2024
szczecin,,30.0,1.0,,wlasnosc_prywatna,,380000,marzec_2024
szczecin,apartamentowiec,59.9,3.0,2012.0,wlasnosc_prywatna,wysoki_poziom_jakosci,629000,marzec_2024
szczecin,blok_mieszkań,53.2,3.0,2004.0,spółdzielnia,wysoki_poziom_jakosci,620000,marzec_2024
szczecin,kamienica,40.0,2.0,1935.0,wlasnosc_prywatna,,379000,marzec_2024
