miasto,rodzaj_zabudowy,metry_kwadratowe,ilosc_pokojow,rok_zabudowy,rodzaj_wlasnosci,stan_mieszkania,wartosc,okres
krakow,blok_mieszkań,49.0,2.0,2008.0,wlasnosc_prywatna,,720000,grudzien_2023
krakow,blok_mieszkań,38.5,2.0,2022.0,wlasnosc_prywatna,,985000,grudzien_2023
krakow,blok_mieszkań,80.0,3.0,2012.0,wlasnosc_prywatna,wysoki_poziom_jakosci,1150000,grudzien_2023
krakow,,58.0,3.0,2018.0,wlasnosc_prywatna,,860000,grudzien_2023
krakow,,61.73,3.0,2009.0,wlasnosc_prywatna,,1050000,grudzien_2023
krakow,apartamentowiec,38.0,2.0,2022.0,wlasnosc_prywatna,,985000,grudzien_2023
krakow,apartamentowiec,62.28,3.0,2022.0,wlasnosc_prywatna,,1550000,grudzien_2023
krakow,kamienica,77.3,4.0,,wlasnosc_prywatna,,1325095,grudzien_2023
krakow,kamienica,35.62,2.0,,wlasnosc_prywatna,,605275,grudzien_2023
krakow,apartamentowiec,38.0,2.0,1960.0,wlasnosc_prywatna,wysoki_poziom_jakosci,640000,grudzien_2023
krakow,blok_mieszkań,39.2,2.0,1969.0,wlasnosc_prywatna,nizki_poziom_jakosci,515000,grudzien_2023
krakow,apartamentowiec,41.71,2.0,2022.0,wlasnosc_prywatna,wysoki_poziom_jakosci,650000,grudzien_2023
krakow,kamienica,49.2,2.0,1900.0,wlasnosc_prywatna,wysoki_poziom_jakosci,910000,grudzien_2023
krakow,,57.57,3.0,2019.0,wlasnosc_prywatna,,870000,grudzien_2023
krakow,kamienica,40.0,2.0,1908.0,wlasnosc_prywatna,wysoki_poziom_jakosci,772000,grudzien_2023
krakow,apartamentowiec,44.79,2.0,2020.0,wlasnosc_prywatna,wysoki_poziom_jakosci,835000,grudzien_2023
krakow,,37.8,2.0,2022.0,wlasnosc_prywatna,,754210,grudzien_2023
krakow,blok_mieszkań,52.0,2.0,1992.0,wlasnosc_prywatna,,1050000,grudzien_2023
krakow,,63.0,3.0,,wlasnosc_prywatna,,1130000,grudzien_2023
krakow,apartamentowiec,63.25,3.0,2016.0,wlasnosc_prywatna,wysoki_poziom_jakosci,1170000,grudzien_2023
krakow,,57.0,3.0,2009.0,wlasnosc_prywatna,wysoki_poziom_jakosci,789000,grudzien_2023
krakow,blok_mieszkań,71.6,4.0,1984.0,wlasnosc_prywatna,nizki_poziom_jakosci,930000,grudzien_2023
krakow,blok_mieszkań,69.0,3.0,1950.0,wlasnosc_prywatna,nizki_poziom_jakosci,750000,grudzien_2023
krakow,blok_mieszkań,49.0,2.0,2016.0,wlasnosc_prywatna,wysoki_poziom_jakosci,699000,grudzien_2023
krakow,apartamentowiec,66.79,3.0,2023.0,wlasnosc_prywatna,,915023,grudzien_2023
krakow,apartamentowiec,61.69,3.0,2023.0,wlasnosc_prywatna,,851322,grudzien_2023
krakow,apartamentowiec,65.39,3.0,2023.0,wlasnosc_prywatna,,902000,grudzien_2023
krakow,apartamentowiec,48.69,2.0,2023.0,wlasnosc_prywatna,,710870,grudzien_2023
krakow,apartamentowiec,110.04,4.0,2023.0,wlasnosc_prywatna,,1562568,grudzien_2023
krakow,blok_mieszkań,39.15,2.0,2022.0,wlasnosc_prywatna,,670000,grudzien_2023
krakow,kamienica,42.0,2.0,1920.0,wlasnosc_prywatna,,920000,grudzien_2023
krakow,apartamentowiec,77.0,3.0,2021.0,wlasnosc_prywatna,wysoki_poziom_jakosci,1160000,grudzien_2023
krakow,apartamentowiec,63.0,2.0,2009.0,wlasnosc_prywatna,wysoki_poziom_jakosci,1450000,grudzien_2023
krakow,kamienica,54.93,2.0,1958.0,wlasnosc_prywatna,,1250000,grudzien_2023
krakow,kamienica,40.0,2.0,1908.0,wlasnosc_prywatna,,772000,grudzien_2023
krakow,apartamentowiec,33.4,2.0,,wlasnosc_prywatna,,600000,grudzien_2023
krakow,kamienica,59.5,3.0,1905.0,wlasnosc_prywatna,,1345000,grudzien_2023
krakow,apartamentowiec,46.76,2.0,2022.0,wlasnosc_prywatna,wysoki_poziom_jakosci,969000,grudzien_2023
krakow,blok_mieszkań,75.0,3.0,,wlasnosc_prywatna,,1200000,grudzien_2023
krakow,kamienica,40.0,2.0,1908.0,wlasnosc_prywatna,,775000,grudzien_2023
krakow,blok_mieszkań,37.48,2.0,1968.0,spółdzielnia,nizki_poziom_jakosci,612000,grudzien_2023
krakow,blok_mieszkań,34.0,1.0,1980.0,spółdzielnia,,439000,grudzien_2023
krakow,,136.88,5.0,,wlasnosc_prywatna,,2100000,grudzien_2023
krakow,,65.5,3.0,,wlasnosc_prywatna,wysoki_poziom_jakosci,1297000,grudzien_2023
krakow,apartamentowiec,85.0,4.0,2023.0,wlasnosc_prywatna,,1065000,grudzien_2023
krakow,blok_mieszkań,99.13,3.0,2008.0,wlasnosc_prywatna,wysoki_poziom_jakosci,1385000,grudzien_2023
krakow,,133.62,4.0,,wlasnosc_prywatna,,2100000,grudzien_2023
krakow,blok_mieszkań,71.09,3.0,2017.0,wlasnosc_prywatna,,1422000,grudzien_2023
krakow,kamienica,36.0,2.0,1930.0,wlasnosc_prywatna,,805500,grudzien_2023
krakow,blok_mieszkań,63.0,3.0,1983.0,wlasnosc_prywatna,nizki_poziom_jakosci,819000,grudzien_2023
krakow,blok_mieszkań,49.53,2.0,2003.0,wlasnosc_prywatna,,790000,grudzien_2023
krakow,apartamentowiec,58.0,3.0,2018.0,wlasnosc_prywatna,,860000,grudzien_2023
krakow,blok_mieszkań,36.09,2.0,2018.0,wlasnosc_prywatna,,699000,grudzien_2023
krakow,blok_mieszkań,64.0,2.0,1960.0,wlasnosc_prywatna,nizki_poziom_jakosci,697000,grudzien_2023
krakow,blok_mieszkań,34.0,2.0,2009.0,wlasnosc_prywatna,,539000,grudzien_2023
krakow,blok_mieszkań,60.1,3.0,2014.0,wlasnosc_prywatna,,899999,grudzien_2023
krakow,apartamentowiec,40.18,2.0,2020.0,wlasnosc_prywatna,wysoki_poziom_jakosci,899000,grudzien_2023
krakow,blok_mieszkań,75.0,3.0,,wlasnosc_prywatna,,1199999,grudzien_2023
krakow,kamienica,83.15,3.0,,wlasnosc_prywatna,,1500000,grudzien_2023
krakow,apartamentowiec,55.68,2.0,2009.0,wlasnosc_prywatna,wysoki_poziom_jakosci,949000,grudzien_2023
krakow,,118.28,5.0,,wlasnosc_prywatna,,2500000,grudzien_2023
krakow,,72.5,4.0,1989.0,wlasnosc_prywatna,,727500,grudzien_2023
krakow,blok_mieszkań,40.0,3.0,2017.0,wlasnosc_prywatna,,715000,grudzien_2023
krakow,kamienica,123.0,6.0,,wlasnosc_prywatna,,2600000,grudzien_2023
krakow,blok_mieszkań,47.5,3.0,1979.0,wlasnosc_prywatna,,760000,grudzien_2023
krakow,kamienica,49.1,2.0,1911.0,wlasnosc_prywatna,,979000,grudzien_2023
krakow,blok_mieszkań,67.0,3.0,1999.0,wlasnosc_prywatna,,1130000,grudzien_2023
krakow,kamienica,150.0,6.0,1929.0,wlasnosc_prywatna,nizki_poziom_jakosci,1950000,grudzien_2023
krakow,blok_mieszkań,98.84,4.0,2016.0,wlasnosc_prywatna,wysoki_poziom_jakosci,1199000,grudzien_2023
krakow,blok_mieszkań,69.15,3.0,2016.0,wlasnosc_prywatna,wysoki_poziom_jakosci,919000,grudzien_2023
krakow,blok_mieszkań,73.74,4.0,1989.0,wlasnosc_prywatna,nizki_poziom_jakosci,950000,grudzien_2023
krakow,blok_mieszkań,90.0,4.0,,wlasnosc_prywatna,,1399900,grudzien_2023
krakow,,67.0,3.0,,wlasnosc_prywatna,,1500000,grudzien_2023
krakow,,75.0,3.0,,wlasnosc_prywatna,,1500000,grudzien_2023
krakow,,106.0,5.0,,wlasnosc_prywatna,,2000000,grudzien_2023
krakow,blok_mieszkań,36.25,2.0,2001.0,wlasnosc_prywatna,,635000,grudzien_2023
krakow,apartamentowiec,39.05,2.0,2023.0,wlasnosc_prywatna,,615000,grudzien_2023
krakow,blok_mieszkań,46.76,2.0,2022.0,wlasnosc_prywatna,,1100000,grudzien_2023
krakow,blok_mieszkań,27.5,1.0,2023.0,wlasnosc_prywatna,,409000,grudzien_2023
krakow,apartamentowiec,33.4,2.0,2021.0,wlasnosc_prywatna,wysoki_poziom_jakosci,600000,grudzien_2023
krakow,kamienica,40.0,2.0,1908.0,wlasnosc_prywatna,nizki_poziom_jakosci,772000,grudzien_2023
krakow,,66.3,4.0,1975.0,spółdzielnia,,1030000,grudzien_2023
krakow,blok_mieszkań,28.0,1.0,,wlasnosc_prywatna,,479000,grudzien_2023
krakow,kamienica,103.0,4.0,1912.0,wlasnosc_prywatna,,1800000,grudzien_2023
krakow,blok_mieszkań,53.7,3.0,2019.0,wlasnosc_prywatna,,749000,grudzien_2023
krakow,blok_mieszkań,75.3,4.0,2016.0,wlasnosc_prywatna,wysoki_poziom_jakosci,1190000,grudzien_2023
krakow,blok_mieszkań,48.0,2.0,1999.0,wlasnosc_prywatna,nizki_poziom_jakosci,690000,grudzien_2023
krakow,kamienica,80.0,3.0,1906.0,wlasnosc_prywatna,,1440000,grudzien_2023
krakow,apartamentowiec,44.65,2.0,2015.0,wlasnosc_prywatna,,1200000,grudzien_2023
krakow,kamienica,73.0,5.0,,wlasnosc_prywatna,,1800000,grudzien_2023
krakow,apartamentowiec,117.4,4.0,2010.0,wlasnosc_prywatna,wysoki_poziom_jakosci,1550000,grudzien_2023
krakow,kamienica,40.11,2.0,1908.0,wlasnosc_prywatna,,772000,grudzien_2023
krakow,kamienica,40.0,2.0,1908.0,wlasnosc_prywatna,,772000,grudzien_2023
krakow,kamienica,92.0,5.0,,wlasnosc_prywatna,,2208000,grudzien_2023
krakow,kamienica,40.0,2.0,1908.0,wlasnosc_prywatna,,772000,grudzien_2023
krakow,apartamentowiec,46.0,2.0,2013.0,wlasnosc_prywatna,,890000,grudzien_2023
krakow,blok_mieszkań,66.4,3.0,1995.0,spółdzielnia,nizki_poziom_jakosci,799000,grudzien_2023
krakow,blok_mieszkań,62.0,3.0,2023.0,wlasnosc_prywatna,,1299000,grudzien_2023
krakow,blok_mieszkań,31.5,1.0,2023.0,wlasnosc_prywatna,,679000,grudzien_2023
krakow,blok_mieszkań,31.5,1.0,2023.0,wlasnosc_prywatna,,679000,grudzien_2023
krakow,blok_mieszkań,31.5,1.0,2023.0,wlasnosc_prywatna,,679000,grudzien_2023
krakow,blok_mieszkań,32.84,2.0,2022.0,wlasnosc_prywatna,,535000,grudzien_2023
krakow,,90.79,5.0,2023.0,wlasnosc_prywatna,,910000,grudzien_2023
krakow,apartamentowiec,79.0,4.0,2011.0,wlasnosc_prywatna,wysoki_poziom_jakosci,1260000,grudzien_2023
krakow,apartamentowiec,67.51,4.0,2022.0,wlasnosc_prywatna,,1208429,grudzien_2023
krakow,blok_mieszkań,37.86,2.0,,wlasnosc_prywatna,nizki_poziom_jakosci,499000,grudzien_2023
krakow,blok_mieszkań,69.92,3.0,2022.0,wlasnosc_prywatna,,922944,grudzien_2023
krakow,kamienica,107.0,5.0,,wlasnosc_prywatna,wysoki_poziom_jakosci,1950000,grudzien_2023
krakow,blok_mieszkań,66.0,3.0,,spółdzielnia,,770000,grudzien_2023
krakow,blok_mieszkań,41.84,2.0,2023.0,wlasnosc_prywatna,,690360,grudzien_2023
krakow,,48.37,2.0,2015.0,wlasnosc_prywatna,,889000,grudzien_2023
krakow,blok_mieszkań,68.15,3.0,1956.0,wlasnosc_prywatna,,725000,grudzien_2023
krakow,,40.0,3.0,1960.0,wlasnosc_prywatna,nizki_poziom_jakosci,490000,grudzien_2023
krakow,blok_mieszkań,53.88,2.0,1953.0,wlasnosc_prywatna,,579000,grudzien_2023
krakow,blok_mieszkań,35.0,1.0,2013.0,wlasnosc_prywatna,,619000,grudzien_2023
krakow,blok_mieszkań,57.75,2.0,,wlasnosc_prywatna,,800000,grudzien_2023
krakow,,58.0,3.0,2018.0,wlasnosc_prywatna,,850000,grudzien_2023
krakow,kamienica,59.0,2.0,1950.0,wlasnosc_prywatna,,948000,grudzien_2023
krakow,blok_mieszkań,34.0,1.0,1954.0,wlasnosc_prywatna,,435000,grudzien_2023
krakow,apartamentowiec,33.02,2.0,2019.0,wlasnosc_prywatna,,875030,grudzien_2023
krakow,blok_mieszkań,62.5,3.0,1993.0,spółdzielnia,nizki_poziom_jakosci,675000,grudzien_2023
krakow,kamienica,103.0,5.0,1919.0,wlasnosc_prywatna,,1800000,grudzien_2023
krakow,blok_mieszkań,78.0,3.0,2009.0,wlasnosc_prywatna,,1060000,grudzien_2023
krakow,,42.0,2.0,,wlasnosc_prywatna,,699000,grudzien_2023
krakow,blok_mieszkań,48.0,2.0,1999.0,wlasnosc_prywatna,,690000,grudzien_2023
krakow,blok_mieszkań,99.13,3.0,2008.0,wlasnosc_prywatna,,1385000,grudzien_2023
krakow,kamienica,70.0,3.0,1900.0,wlasnosc_prywatna,nizki_poziom_jakosci,1049000,grudzien_2023
krakow,kamienica,44.38,2.0,1937.0,wlasnosc_prywatna,,887600,grudzien_2023
krakow,kamienica,40.0,2.0,1908.0,wlasnosc_prywatna,,772000,grudzien_2023
krakow,kamienica,54.2,2.0,1950.0,wlasnosc_prywatna,,830000,grudzien_2023
krakow,apartamentowiec,28.0,2.0,1910.0,wlasnosc_prywatna,,490000,grudzien_2023
krakow,blok_mieszkań,60.0,2.0,2010.0,wlasnosc_prywatna,,649000,grudzien_2023
krakow,apartamentowiec,36.61,2.0,2020.0,wlasnosc_prywatna,wysoki_poziom_jakosci,670000,grudzien_2023
krakow,,31.0,2.0,2019.0,wlasnosc_prywatna,,665000,grudzien_2023
krakow,blok_mieszkań,89.48,4.0,1992.0,wlasnosc_prywatna,,894800,grudzien_2023
krakow,apartamentowiec,33.98,2.0,2023.0,wlasnosc_prywatna,,577660,grudzien_2023
krakow,apartamentowiec,35.5,2.0,2023.0,wlasnosc_prywatna,,603500,grudzien_2023
krakow,apartamentowiec,44.86,2.0,1950.0,wlasnosc_prywatna,wysoki_poziom_jakosci,625000,grudzien_2023
krakow,blok_mieszkań,74.0,4.0,1980.0,wlasnosc_prywatna,,960000,grudzien_2023
krakow,blok_mieszkań,54.5,2.0,2001.0,wlasnosc_prywatna,,729000,grudzien_2023
krakow,,99.13,3.0,2008.0,wlasnosc_prywatna,,1385000,grudzien_2023
krakow,blok_mieszkań,73.74,4.0,1970.0,wlasnosc_prywatna,,950000,grudzien_2023
krakow,blok_mieszkań,53.16,3.0,2023.0,wlasnosc_prywatna,,980500,grudzien_2023
krakow,kamienica,123.0,6.0,,wlasnosc_prywatna,,2600000,grudzien_2023
krakow,blok_mieszkań,50.0,3.0,2017.0,wlasnosc_prywatna,wysoki_poziom_jakosci,799000,grudzien_2023
krakow,kamienica,44.08,2.0,1881.0,wlasnosc_prywatna,,709000,grudzien_2023
krakow,apartamentowiec,47.0,2.0,2022.0,wlasnosc_prywatna,wysoki_poziom_jakosci,1050000,grudzien_2023
krakow,blok_mieszkań,48.5,2.0,2015.0,wlasnosc_prywatna,,889000,grudzien_2023
krakow,blok_mieszkań,42.5,2.0,1990.0,wlasnosc_prywatna,nizki_poziom_jakosci,617000,grudzien_2023
krakow,apartamentowiec,73.84,4.0,2007.0,wlasnosc_prywatna,,1350000,grudzien_2023
krakow,blok_mieszkań,48.37,2.0,2015.0,wlasnosc_prywatna,wysoki_poziom_jakosci,889000,grudzien_2023
krakow,blok_mieszkań,64.0,3.0,2022.0,wlasnosc_prywatna,,1130000,grudzien_2023
krakow,kamienica,43.1,2.0,1923.0,wlasnosc_prywatna,wysoki_poziom_jakosci,689000,grudzien_2023
krakow,blok_mieszkań,99.13,3.0,2008.0,wlasnosc_prywatna,,1385000,grudzien_2023
krakow,blok_mieszkań,64.1,3.0,1993.0,wlasnosc_prywatna,,635000,grudzien_2023
krakow,blok_mieszkań,34.7,2.0,,wlasnosc_prywatna,wysoki_poziom_jakosci,500000,grudzien_2023
krakow,,40.34,2.0,2023.0,wlasnosc_prywatna,,605100,grudzien_2023
krakow,blok_mieszkań,33.02,2.0,2020.0,wlasnosc_prywatna,wysoki_poziom_jakosci,875030,grudzien_2023
krakow,blok_mieszkań,42.0,2.0,1980.0,wlasnosc_prywatna,wysoki_poziom_jakosci,599000,grudzien_2023
krakow,blok_mieszkań,70.0,3.0,2023.0,wlasnosc_prywatna,,1180000,grudzien_2023
krakow,,71.91,3.0,2023.0,wlasnosc_prywatna,,958920,grudzien_2023
krakow,blok_mieszkań,64.0,3.0,2023.0,wlasnosc_prywatna,,1130000,grudzien_2023
krakow,blok_mieszkań,58.0,4.0,1980.0,wlasnosc_prywatna,,780000,grudzien_2023
krakow,kamienica,116.34,4.0,1942.0,wlasnosc_prywatna,,1276000,grudzien_2023
krakow,apartamentowiec,69.0,3.0,,wlasnosc_prywatna,,1120000,grudzien_2023
krakow,,115.0,4.0,,wlasnosc_prywatna,nizki_poziom_jakosci,1800000,grudzien_2023
krakow,blok_mieszkań,62.8,3.0,,wlasnosc_prywatna,,1120000,grudzien_2023
krakow,apartamentowiec,67.77,3.0,2014.0,wlasnosc_prywatna,,1090000,grudzien_2023
krakow,apartamentowiec,46.76,2.0,2022.0,wlasnosc_prywatna,,969000,grudzien_2023
krakow,kamienica,51.39,2.0,,wlasnosc_prywatna,,1140858,grudzien_2023
krakow,kamienica,52.14,2.0,,wlasnosc_prywatna,,1251360,grudzien_2023
krakow,kamienica,57.85,3.0,,wlasnosc_prywatna,,1133860,grudzien_2023
krakow,blok_mieszkań,58.71,3.0,2022.0,wlasnosc_prywatna,,1400000,grudzien_2023
krakow,blok_mieszkań,63.8,3.0,2022.0,wlasnosc_prywatna,wysoki_poziom_jakosci,1130000,grudzien_2023
krakow,blok_mieszkań,70.07,3.0,2023.0,wlasnosc_prywatna,wysoki_poziom_jakosci,1180000,grudzien_2023
krakow,blok_mieszkań,90.0,4.0,1993.0,spółdzielnia,,1200000,grudzien_2023
krakow,,101.0,4.0,2018.0,wlasnosc_prywatna,wysoki_poziom_jakosci,1299000,grudzien_2023
krakow,,35.0,2.0,2010.0,wlasnosc_prywatna,,630000,grudzien_2023
krakow,apartamentowiec,58.71,3.0,2022.0,wlasnosc_prywatna,,998000,grudzien_2023
krakow,apartamentowiec,59.0,2.0,2022.0,wlasnosc_prywatna,,998000,grudzien_2023
krakow,apartamentowiec,52.0,2.0,1992.0,wlasnosc_prywatna,nizki_poziom_jakosci,1050000,grudzien_2023
krakow,apartamentowiec,47.0,2.0,2022.0,wlasnosc_prywatna,,969000,grudzien_2023
krakow,,58.71,3.0,2022.0,wlasnosc_prywatna,,998000,grudzien_2023
krakow,,71.0,4.0,2013.0,wlasnosc_prywatna,wysoki_poziom_jakosci,989000,grudzien_2023
krakow,apartamentowiec,70.0,3.0,2012.0,wlasnosc_prywatna,,840000,grudzien_2023
krakow,apartamentowiec,59.0,2.0,1960.0,wlasnosc_prywatna,,850000,grudzien_2023
krakow,blok_mieszkań,57.07,3.0,2017.0,wlasnosc_prywatna,wysoki_poziom_jakosci,864900,grudzien_2023
krakow,blok_mieszkań,90.0,4.0,1993.0,spółdzielnia,wysoki_poziom_jakosci,1200000,grudzien_2023
krakow,blok_mieszkań,35.0,2.0,2007.0,wlasnosc_prywatna,,778000,grudzien_2023
krakow,blok_mieszkań,42.11,2.0,1969.0,wlasnosc_prywatna,wysoki_poziom_jakosci,599000,grudzien_2023
krakow,blok_mieszkań,39.15,2.0,2022.0,wlasnosc_prywatna,,600000,grudzien_2023
krakow,,46.21,2.0,2005.0,wlasnosc_prywatna,wysoki_poziom_jakosci,599000,grudzien_2023
krakow,blok_mieszkań,78.4,4.0,2021.0,wlasnosc_prywatna,wysoki_poziom_jakosci,997000,grudzien_2023
krakow,apartamentowiec,96.0,3.0,2015.0,wlasnosc_prywatna,,2600000,grudzien_2023
krakow,kamienica,51.67,2.0,,wlasnosc_prywatna,,850000,grudzien_2023
krakow,kamienica,58.0,3.0,1930.0,wlasnosc_prywatna,,1200000,grudzien_2023
krakow,,37.9,2.0,,wlasnosc_prywatna,,754210,grudzien_2023
krakow,blok_mieszkań,58.75,3.0,2014.0,wlasnosc_prywatna,wysoki_poziom_jakosci,987000,grudzien_2023
krakow,apartamentowiec,40.28,2.0,2014.0,wlasnosc_prywatna,,1050000,grudzien_2023
krakow,blok_mieszkań,42.55,2.0,,wlasnosc_prywatna,,719095,grudzien_2023
krakow,blok_mieszkań,59.0,3.0,2008.0,wlasnosc_prywatna,,820000,grudzien_2023
krakow,blok_mieszkań,74.0,4.0,,wlasnosc_prywatna,,950000,grudzien_2023
krakow,,40.0,2.0,1960.0,wlasnosc_prywatna,,646000,grudzien_2023
krakow,blok_mieszkań,51.35,2.0,2009.0,wlasnosc_prywatna,,638000,grudzien_2023
krakow,apartamentowiec,58.71,3.0,2022.0,wlasnosc_prywatna,,1033296,grudzien_2023
krakow,kamienica,67.0,3.0,1930.0,wlasnosc_prywatna,,799000,grudzien_2023
krakow,kamienica,47.0,3.0,1930.0,wlasnosc_prywatna,wysoki_poziom_jakosci,699000,grudzien_2023
krakow,,49.17,2.0,2011.0,wlasnosc_prywatna,,560000,grudzien_2023
krakow,blok_mieszkań,99.0,3.0,2008.0,wlasnosc_prywatna,,1385000,grudzien_2023
krakow,,40.0,2.0,2014.0,wlasnosc_prywatna,,1050000,grudzien_2023
krakow,blok_mieszkań,53.07,3.0,2023.0,wlasnosc_prywatna,,660000,grudzien_2023
krakow,blok_mieszkań,73.3,3.0,2004.0,wlasnosc_prywatna,wysoki_poziom_jakosci,1150000,grudzien_2023
krakow,blok_mieszkań,71.13,4.0,2019.0,wlasnosc_prywatna,wysoki_poziom_jakosci,799000,grudzien_2023
krakow,,67.0,4.0,2021.0,wlasnosc_prywatna,,1085000,grudzien_2023
krakow,blok_mieszkań,56.7,3.0,2014.0,wlasnosc_prywatna,,800000,grudzien_2023
krakow,kamienica,123.0,4.0,,wlasnosc_prywatna,,2600000,grudzien_2023
krakow,,77.68,3.0,2023.0,wlasnosc_prywatna,,880114,grudzien_2023
krakow,kamienica,68.0,2.0,1899.0,wlasnosc_prywatna,,980000,grudzien_2023
krakow,kamienica,70.23,3.0,1890.0,wlasnosc_prywatna,,731157,grudzien_2023
krakow,kamienica,86.69,5.0,1890.0,wlasnosc_prywatna,,944921,grudzien_2023
krakow,apartamentowiec,39.15,2.0,2022.0,wlasnosc_prywatna,wysoki_poziom_jakosci,600000,grudzien_2023
krakow,blok_mieszkań,57.39,3.0,2003.0,wlasnosc_prywatna,nizki_poziom_jakosci,645000,grudzien_2023
krakow,blok_mieszkań,95.0,4.0,2021.0,wlasnosc_prywatna,wysoki_poziom_jakosci,1235000,grudzien_2023
krakow,,47.0,2.0,2023.0,wlasnosc_prywatna,,680000,grudzien_2023
krakow,,42.0,2.0,2023.0,wlasnosc_prywatna,,629000,grudzien_2023
krakow,kamienica,68.37,3.0,,wlasnosc_prywatna,wysoki_poziom_jakosci,980000,grudzien_2023
krakow,blok_mieszkań,47.33,2.0,2023.0,wlasnosc_prywatna,,830000,grudzien_2023
krakow,blok_mieszkań,63.0,3.0,1995.0,wlasnosc_prywatna,,799000,grudzien_2023
krakow,apartamentowiec,44.71,2.0,2021.0,wlasnosc_prywatna,wysoki_poziom_jakosci,835000,grudzien_2023
krakow,apartamentowiec,107.5,5.0,2023.0,wlasnosc_prywatna,,1819000,grudzien_2023
krakow,kamienica,33.0,2.0,1920.0,wlasnosc_prywatna,,659000,grudzien_2023
krakow,,74.0,3.0,2023.0,wlasnosc_prywatna,,1180000,grudzien_2023
krakow,blok_mieszkań,63.0,3.0,1980.0,wlasnosc_prywatna,nizki_poziom_jakosci,799000,grudzien_2023
krakow,blok_mieszkań,36.25,2.0,2001.0,wlasnosc_prywatna,,620000,grudzien_2023
krakow,,38.0,2.0,1960.0,wlasnosc_prywatna,,499000,grudzien_2023
krakow,,61.73,3.0,2009.0,wlasnosc_prywatna,,1050000,grudzien_2023
krakow,,83.0,4.0,2023.0,wlasnosc_prywatna,,1040000,grudzien_2023
krakow,blok_mieszkań,42.1,2.0,1965.0,wlasnosc_prywatna,,599000,grudzien_2023
krakow,,79.0,3.0,2010.0,wlasnosc_prywatna,,997000,grudzien_2023
krakow,apartamentowiec,36.0,2.0,2015.0,wlasnosc_prywatna,,615000,grudzien_2023
krakow,blok_mieszkań,78.0,3.0,2010.0,wlasnosc_prywatna,wysoki_poziom_jakosci,1258000,grudzien_2023
krakow,kamienica,81.0,3.0,1930.0,wlasnosc_prywatna,,1960000,grudzien_2023
krakow,blok_mieszkań,36.25,2.0,2001.0,wlasnosc_prywatna,,620000,grudzien_2023
krakow,,50.0,2.0,,wlasnosc_prywatna,,810000,grudzien_2023
krakow,apartamentowiec,29.11,1.0,2010.0,wlasnosc_prywatna,wysoki_poziom_jakosci,515000,grudzien_2023
krakow,blok_mieszkań,46.4,3.0,1970.0,wlasnosc_prywatna,,630000,grudzien_2023
krakow,blok_mieszkań,51.0,2.0,2010.0,wlasnosc_prywatna,,880000,grudzien_2023
krakow,,26.0,1.0,,wlasnosc_prywatna,,499000,grudzien_2023
krakow,,111.0,4.0,1930.0,wlasnosc_prywatna,,1299000,grudzien_2023
krakow,kamienica,64.0,2.0,1952.0,wlasnosc_prywatna,,1050000,grudzien_2023
krakow,,56.0,3.0,1901.0,wlasnosc_prywatna,,945000,grudzien_2023
krakow,kamienica,144.91,6.0,1924.0,wlasnosc_prywatna,,1700000,grudzien_2023
krakow,blok_mieszkań,37.0,2.0,1964.0,spółdzielnia,nizki_poziom_jakosci,740000,grudzien_2023
krakow,blok_mieszkań,113.0,5.0,1986.0,wlasnosc_prywatna,,1250000,grudzien_2023
krakow,apartamentowiec,40.84,2.0,2023.0,wlasnosc_prywatna,,641188,grudzien_2023
krakow,blok_mieszkań,47.4,3.0,1975.0,wlasnosc_prywatna,nizki_poziom_jakosci,699000,grudzien_2023
krakow,apartamentowiec,37.98,2.0,2022.0,wlasnosc_prywatna,wysoki_poziom_jakosci,669000,grudzien_2023
krakow,blok_mieszkań,54.53,2.0,2010.0,wlasnosc_prywatna,wysoki_poziom_jakosci,799000,grudzien_2023
krakow,kamienica,70.2,3.0,,wlasnosc_prywatna,,898560,grudzien_2023
krakow,,87.0,4.0,2021.0,wlasnosc_prywatna,,1350000,grudzien_2023
krakow,apartamentowiec,34.0,1.0,2015.0,wlasnosc_prywatna,,752500,grudzien_2023
krakow,kamienica,45.0,2.0,1910.0,wlasnosc_prywatna,,660000,grudzien_2023
krakow,blok_mieszkań,66.0,3.0,,wlasnosc_prywatna,,790000,grudzien_2023
krakow,blok_mieszkań,61.11,3.0,,wlasnosc_prywatna,,850500,grudzien_2023
krakow,blok_mieszkań,43.8,3.0,1970.0,spółdzielnia,nizki_poziom_jakosci,629000,grudzien_2023
krakow,kamienica,123.0,6.0,,wlasnosc_prywatna,,2600000,grudzien_2023
krakow,blok_mieszkań,62.44,3.0,2023.0,wlasnosc_prywatna,,1118750,grudzien_2023
krakow,,74.0,3.0,2014.0,wlasnosc_prywatna,,1820000,grudzien_2023
krakow,blok_mieszkań,64.3,3.0,,wlasnosc_prywatna,,747000,grudzien_2023
krakow,blok_mieszkań,41.0,2.0,2023.0,wlasnosc_prywatna,,599000,grudzien_2023
krakow,blok_mieszkań,59.0,3.0,1976.0,wlasnosc_prywatna,,1550000,grudzien_2023
krakow,blok_mieszkań,128.0,6.0,2005.0,wlasnosc_prywatna,,1530000,grudzien_2023
krakow,blok_mieszkań,46.28,2.0,2022.0,wlasnosc_prywatna,,700000,grudzien_2023
krakow,blok_mieszkań,46.39,2.0,2004.0,wlasnosc_prywatna,,540000,grudzien_2023
