miasto,rodzaj_zabudowy,metry_kwadratowe,ilosc_pokojow,rok_zabudowy,rodzaj_wlasnosci,stan_mieszkania,wartosc,okres
szczecin,kamienica,58.76,2.0,1930.0,wlasnosc_prywatna,,439000,kwiecien_2024
szczecin,,47.2,2.0,,spółdzielnia,,410000,kwiecien_2024
szczecin,kamienica,60.0,2.0,1930.0,wlasnosc_prywatna,nizki_poziom_jakosci,490000,kwiecien_2024
szczecin,kamienica,65.09,3.0,1872.0,wlasnosc_prywatna,nizki_poziom_jakosci,340000,kwiecien_2024
szczecin,blok_mieszkań,70.83,4.0,1980.0,wlasnosc_prywatna,wysoki_poziom_jakosci,585000,kwiecien_2024
szczecin,,44.0,2.0,1966.0,wlasnosc_prywatna,,429000,kwiecien_2024
szczecin,blok_mieszkań,59.86,4.0,2005.0,wlasnosc_prywatna,wysoki_poziom_jakosci,620000,kwiecien_2024
szczecin,,33.0,1.0,2002.0,wlasnosc_prywatna,wysoki_poziom_jakosci,395000,kwiecien_2024
szczecin,kamienica,93.83,4.0,1930.0,wlasnosc_prywatna,nizki_poziom_jakosci,499000,kwiecien_2024
szczecin,blok_mieszkań,76.19,3.0,1995.0,spółdzielnia,wysoki_poziom_jakosci,675000,kwiecien_2024
szczecin,blok_mieszkań,128.0,5.0,1995.0,wlasnosc_prywatna,nizki_poziom_jakosci,949000,kwiecien_2024
szczecin,,59.0,2.0,1938.0,wlasnosc_prywatna,nizki_poziom_jakosci,490000,kwiecien_2024
szczecin,blok_mieszkań,46.25,2.0,1930.0,wlasnosc_prywatna,,319000,kwiecien_2024
szczecin,kamienica,64.94,3.0,1935.0,wlasnosc_prywatna,nizki_poziom_jakosci,385000,kwiecien_2024
szczecin,apartamentowiec,48.35,2.0,2023.0,wlasnosc_prywatna,wysoki_poziom_jakosci,734000,kwiecien_2024
szczecin,apartamentowiec,38.53,2.0,2020.0,wlasnosc_prywatna,wysoki_poziom_jakosci,610000,kwiecien_2024
szczecin,blok_mieszkań,70.99,4.0,1961.0,wlasnosc_prywatna,,650000,kwiecien_2024
szczecin,blok_mieszkań,31.0,1.0,2023.0,wlasnosc_prywatna,,440000,kwiecien_2024
szczecin,blok_mieszkań,43.0,2.0,1968.0,wlasnosc_prywatna,wysoki_poziom_jakosci,466500,kwiecien_2024
szczecin,blok_mieszkań,32.0,2.0,1980.0,wlasnosc_prywatna,wysoki_poziom_jakosci,360000,kwiecien_2024
szczecin,kamienica,34.3,2.0,1935.0,wlasnosc_prywatna,wysoki_poziom_jakosci,339000,kwiecien_2024
szczecin,blok_mieszkań,37.5,2.0,1971.0,wlasnosc_prywatna,wysoki_poziom_jakosci,373000,kwiecien_2024
szczecin,blok_mieszkań,113.0,5.0,1940.0,wlasnosc_prywatna,wysoki_poziom_jakosci,870000,kwiecien_2024
szczecin,kamienica,53.58,2.0,,wlasnosc_prywatna,,409000,kwiecien_2024
szczecin,,130.0,4.0,,wlasnosc_prywatna,,661000,kwiecien_2024
szczecin,,142.4,5.0,,wlasnosc_prywatna,,718000,kwiecien_2024
szczecin,blok_mieszkań,63.1,4.0,1977.0,wlasnosc_prywatna,wysoki_poziom_jakosci,660000,kwiecien_2024
szczecin,kamienica,52.0,2.0,1956.0,wlasnosc_prywatna,,429000,kwiecien_2024
szczecin,blok_mieszkań,37.0,2.0,1950.0,wlasnosc_prywatna,nizki_poziom_jakosci,330000,kwiecien_2024
szczecin,kamienica,100.0,3.0,,wlasnosc_prywatna,,599000,kwiecien_2024
szczecin,,38.53,2.0,2020.0,wlasnosc_prywatna,,594000,kwiecien_2024
szczecin,,63.54,3.0,,wlasnosc_prywatna,,444500,kwiecien_2024
szczecin,,35.3,2.0,1994.0,wlasnosc_prywatna,,375000,kwiecien_2024
szczecin,kamienica,66.13,3.0,1930.0,wlasnosc_prywatna,,449000,kwiecien_2024
szczecin,blok_mieszkań,70.83,4.0,1980.0,wlasnosc_prywatna,,585000,kwiecien_2024
szczecin,blok_mieszkań,70.83,4.0,1980.0,wlasnosc_prywatna,,579000,kwiecien_2024
szczecin,blok_mieszkań,70.83,4.0,,wlasnosc_prywatna,,585000,kwiecien_2024
szczecin,,70.83,4.0,,wlasnosc_prywatna,,585000,kwiecien_2024
szczecin,blok_mieszkań,87.2,4.0,2016.0,wlasnosc_prywatna,wysoki_poziom_jakosci,989000,kwiecien_2024
szczecin,,56.0,2.0,,wlasnosc_prywatna,,720000,kwiecien_2024
szczecin,blok_mieszkań,35.1,2.0,2002.0,wlasnosc_prywatna,wysoki_poziom_jakosci,420000,kwiecien_2024
szczecin,blok_mieszkań,62.0,3.0,1983.0,spółdzielnia,,565000,kwiecien_2024
szczecin,,74.07,4.0,2019.0,wlasnosc_prywatna,,1090000,kwiecien_2024
szczecin,apartamentowiec,40.0,2.0,2024.0,wlasnosc_prywatna,,476000,kwiecien_2024
szczecin,,95.0,4.0,2018.0,wlasnosc_prywatna,,839000,kwiecien_2024
szczecin,apartamentowiec,72.33,3.0,2015.0,wlasnosc_prywatna,wysoki_poziom_jakosci,1100000,kwiecien_2024
szczecin,blok_mieszkań,31.5,1.0,2017.0,wlasnosc_prywatna,wysoki_poziom_jakosci,389000,kwiecien_2024
szczecin,blok_mieszkań,55.1,3.0,2010.0,wlasnosc_prywatna,wysoki_poziom_jakosci,690000,kwiecien_2024
szczecin,apartamentowiec,47.56,2.0,2012.0,wlasnosc_prywatna,wysoki_poziom_jakosci,515000,kwiecien_2024
szczecin,blok_mieszkań,51.0,2.0,2020.0,wlasnosc_prywatna,wysoki_poziom_jakosci,599000,kwiecien_2024
szczecin,blok_mieszkań,46.21,2.0,1970.0,wlasnosc_prywatna,wysoki_poziom_jakosci,489000,kwiecien_2024
szczecin,blok_mieszkań,48.0,2.0,1970.0,wlasnosc_prywatna,wysoki_poziom_jakosci,466500,kwiecien_2024
szczecin,blok_mieszkań,37.3,2.0,1980.0,spółdzielnia,wysoki_poziom_jakosci,399000,kwiecien_2024
szczecin,kamienica,34.0,2.0,1930.0,wlasnosc_prywatna,,308000,kwiecien_2024
szczecin,blok_mieszkań,49.7,3.0,1993.0,spółdzielnia,wysoki_poziom_jakosci,539000,kwiecien_2024
szczecin,kamienica,74.74,3.0,1930.0,wlasnosc_prywatna,,389000,kwiecien_2024
szczecin,kamienica,83.0,4.0,1930.0,wlasnosc_prywatna,nizki_poziom_jakosci,420000,kwiecien_2024
szczecin,blok_mieszkań,67.95,3.0,2019.0,wlasnosc_prywatna,wysoki_poziom_jakosci,850000,kwiecien_2024
szczecin,kamienica,57.92,2.0,,wlasnosc_prywatna,,380000,kwiecien_2024
szczecin,blok_mieszkań,55.23,3.0,1991.0,wlasnosc_prywatna,nizki_poziom_jakosci,509000,kwiecien_2024
szczecin,blok_mieszkań,66.0,3.0,1960.0,wlasnosc_prywatna,wysoki_poziom_jakosci,639000,kwiecien_2024
szczecin,,59.7,3.0,1970.0,spółdzielnia,wysoki_poziom_jakosci,579000,kwiecien_2024
szczecin,blok_mieszkań,36.5,2.0,1970.0,spółdzielnia,wysoki_poziom_jakosci,379000,kwiecien_2024
szczecin,blok_mieszkań,88.22,3.0,2000.0,wlasnosc_prywatna,,980000,kwiecien_2024
szczecin,apartamentowiec,29.0,1.0,2021.0,wlasnosc_prywatna,wysoki_poziom_jakosci,400000,kwiecien_2024
szczecin,kamienica,150.0,5.0,1910.0,wlasnosc_prywatna,nizki_poziom_jakosci,750000,kwiecien_2024
szczecin,blok_mieszkań,46.2,2.0,1970.0,wlasnosc_prywatna,wysoki_poziom_jakosci,489000,kwiecien_2024
szczecin,blok_mieszkań,43.0,2.0,1970.0,spółdzielnia,nizki_poziom_jakosci,420000,kwiecien_2024
