miasto,rodzaj_zabudowy,metry_kwadratowe,ilosc_pokojow,rok_zabudowy,rodzaj_wlasnosci,stan_mieszkania,wartosc,okres
szczecin,blok_mieszkań,54.26,2.0,2008.0,wlasnosc_prywatna,wysoki_poziom_jakosci,637000,pazdziernik_2023
szczecin,blok_mieszkań,43.5,2.0,1973.0,spółdzielnia,wysoki_poziom_jakosci,429000,pazdziernik_2023
szczecin,apartamentowiec,42.0,2.0,2023.0,wlasnosc_prywatna,,482000,pazdziernik_2023
szczecin,,29.0,1.0,,wlasnosc_prywatna,,319999,pazdziernik_2023
szczecin,apartamentowiec,79.0,3.0,2013.0,wlasnosc_prywatna,wysoki_poziom_jakosci,930000,pazdziernik_2023
szczecin,,52.6,2.0,,spółdzielnia,,485000,pazdziernik_2023
szczecin,blok_mieszkań,86.59,3.0,2011.0,wlasnosc_prywatna,wysoki_poziom_jakosci,690000,pazdziernik_2023
szczecin,blok_mieszkań,34.68,2.0,2003.0,wlasnosc_prywatna,nizki_poziom_jakosci,385000,pazdziernik_2023
szczecin,blok_mieszkań,80.35,3.0,1930.0,wlasnosc_prywatna,wysoki_poziom_jakosci,739000,pazdziernik_2023
szczecin,kamienica,114.0,5.0,1930.0,wlasnosc_prywatna,wysoki_poziom_jakosci,785000,pazdziernik_2023
szczecin,,53.0,2.0,1930.0,wlasnosc_prywatna,wysoki_poziom_jakosci,499000,pazdziernik_2023
szczecin,kamienica,38.69,2.0,1930.0,wlasnosc_prywatna,nizki_poziom_jakosci,299000,pazdziernik_2023
szczecin,kamienica,86.0,3.0,1940.0,wlasnosc_prywatna,wysoki_poziom_jakosci,579000,pazdziernik_2023
szczecin,,130.0,4.0,,wlasnosc_prywatna,,670000,pazdziernik_2023
szczecin,,142.4,5.0,,wlasnosc_prywatna,,712000,pazdziernik_2023
szczecin,kamienica,46.01,2.0,1930.0,wlasnosc_prywatna,nizki_poziom_jakosci,290000,pazdziernik_2023
szczecin,,27.91,2.0,1930.0,wlasnosc_prywatna,,270000,pazdziernik_2023
szczecin,kamienica,68.5,2.0,1902.0,wlasnosc_prywatna,nizki_poziom_jakosci,469500,pazdziernik_2023
szczecin,kamienica,90.22,4.0,1900.0,wlasnosc_prywatna,nizki_poziom_jakosci,587000,pazdziernik_2023
szczecin,blok_mieszkań,55.04,3.0,2013.0,wlasnosc_prywatna,wysoki_poziom_jakosci,670000,pazdziernik_2023
szczecin,blok_mieszkań,49.7,2.0,1987.0,wlasnosc_prywatna,wysoki_poziom_jakosci,470000,pazdziernik_2023
szczecin,,96.0,4.0,,wlasnosc_prywatna,nizki_poziom_jakosci,690000,pazdziernik_2023
szczecin,kamienica,60.0,2.0,,wlasnosc_prywatna,nizki_poziom_jakosci,540000,pazdziernik_2023
szczecin,apartamentowiec,82.6,4.0,2001.0,wlasnosc_prywatna,wysoki_poziom_jakosci,790000,pazdziernik_2023
szczecin,,46.49,3.0,,wlasnosc_prywatna,,249900,pazdziernik_2023
szczecin,kamienica,40.79,2.0,1930.0,wlasnosc_prywatna,wysoki_poziom_jakosci,389000,pazdziernik_2023
szczecin,blok_mieszkań,47.12,2.0,1985.0,spółdzielnia,,449000,pazdziernik_2023
szczecin,blok_mieszkań,68.0,3.0,1989.0,spółdzielnia,,560000,pazdziernik_2023
szczecin,blok_mieszkań,51.79,3.0,2018.0,wlasnosc_prywatna,wysoki_poziom_jakosci,630000,pazdziernik_2023
szczecin,blok_mieszkań,55.48,2.0,,wlasnosc_prywatna,,225000,pazdziernik_2023
szczecin,blok_mieszkań,46.82,3.0,1970.0,wlasnosc_prywatna,wysoki_poziom_jakosci,390000,pazdziernik_2023
szczecin,,60.0,3.0,1998.0,wlasnosc_prywatna,wysoki_poziom_jakosci,699000,pazdziernik_2023
szczecin,blok_mieszkań,75.0,4.0,1995.0,spółdzielnia,wysoki_poziom_jakosci,646000,pazdziernik_2023
szczecin,,30.0,1.0,,wlasnosc_prywatna,,299999,pazdziernik_2023
szczecin,blok_mieszkań,30.9,1.0,1980.0,spółdzielnia,wysoki_poziom_jakosci,289000,pazdziernik_2023
szczecin,kamienica,51.02,2.0,1938.0,wlasnosc_prywatna,nizki_poziom_jakosci,290000,pazdziernik_2023
szczecin,blok_mieszkań,47.7,2.0,1980.0,spółdzielnia,wysoki_poziom_jakosci,489000,pazdziernik_2023
szczecin,kamienica,92.32,3.0,1936.0,wlasnosc_prywatna,wysoki_poziom_jakosci,550000,pazdziernik_2023
szczecin,blok_mieszkań,55.0,2.0,2001.0,wlasnosc_prywatna,nizki_poziom_jakosci,530000,pazdziernik_2023
szczecin,blok_mieszkań,63.5,3.0,1987.0,wlasnosc_prywatna,,499000,pazdziernik_2023
szczecin,kamienica,57.67,3.0,1936.0,wlasnosc_prywatna,wysoki_poziom_jakosci,469000,pazdziernik_2023
szczecin,blok_mieszkań,43.1,2.0,1963.0,spółdzielnia,nizki_poziom_jakosci,379000,pazdziernik_2023
szczecin,kamienica,40.63,2.0,1930.0,wlasnosc_prywatna,wysoki_poziom_jakosci,480000,pazdziernik_2023
szczecin,blok_mieszkań,54.5,3.0,1967.0,spółdzielnia,nizki_poziom_jakosci,450000,pazdziernik_2023
szczecin,blok_mieszkań,53.0,2.0,1918.0,wlasnosc_prywatna,wysoki_poziom_jakosci,499000,pazdziernik_2023
szczecin,kamienica,80.0,3.0,1948.0,wlasnosc_prywatna,,549000,pazdziernik_2023
szczecin,blok_mieszkań,30.0,1.0,,wlasnosc_prywatna,,209500,pazdziernik_2023
szczecin,blok_mieszkań,33.45,1.0,1970.0,spółdzielnia,,320000,pazdziernik_2023
szczecin,,68.5,3.0,2020.0,wlasnosc_prywatna,,749000,pazdziernik_2023
szczecin,blok_mieszkań,43.3,2.0,1976.0,wlasnosc_prywatna,nizki_poziom_jakosci,329000,pazdziernik_2023
szczecin,blok_mieszkań,64.25,3.0,1992.0,spółdzielnia,,495000,pazdziernik_2023
szczecin,blok_mieszkań,62.58,3.0,1990.0,spółdzielnia,,530000,pazdziernik_2023
szczecin,blok_mieszkań,102.0,4.0,2013.0,wlasnosc_prywatna,,799000,pazdziernik_2023
szczecin,blok_mieszkań,94.56,4.0,2005.0,wlasnosc_prywatna,,799000,pazdziernik_2023
szczecin,blok_mieszkań,48.5,2.0,1980.0,spółdzielnia,,369000,pazdziernik_2023
szczecin,,73.11,4.0,1930.0,wlasnosc_prywatna,wysoki_poziom_jakosci,730000,pazdziernik_2023
szczecin,,63.4,3.0,,wlasnosc_prywatna,,509000,pazdziernik_2023
szczecin,,61.3,2.0,1960.0,wlasnosc_prywatna,wysoki_poziom_jakosci,469000,pazdziernik_2023
szczecin,,82.15,3.0,,wlasnosc_prywatna,,500000,pazdziernik_2023
szczecin,blok_mieszkań,48.5,2.0,1981.0,wlasnosc_prywatna,nizki_poziom_jakosci,365000,pazdziernik_2023
szczecin,kamienica,93.0,3.0,,wlasnosc_prywatna,nizki_poziom_jakosci,450000,pazdziernik_2023
szczecin,blok_mieszkań,46.0,2.0,1950.0,wlasnosc_prywatna,nizki_poziom_jakosci,329000,pazdziernik_2023
szczecin,kamienica,132.35,4.0,1938.0,wlasnosc_prywatna,nizki_poziom_jakosci,670000,pazdziernik_2023
szczecin,blok_mieszkań,75.0,4.0,1992.0,spółdzielnia,,642000,pazdziernik_2023
szczecin,blok_mieszkań,53.0,2.0,1918.0,wlasnosc_prywatna,wysoki_poziom_jakosci,499000,pazdziernik_2023
szczecin,kamienica,66.0,2.0,1950.0,wlasnosc_prywatna,nizki_poziom_jakosci,594000,pazdziernik_2023
